Text,DocType
"33996 Author(s): John R. Thomas and Wendy H. Schacht Resources Science and Industry Division Date: February 21 2008 Abstract This study provides an overview of current patent reform issues. It begins by offering a summary of the structure of the current patent system and the role of patents in innovation policy. The report then reviews some of the broader issues and concerns including patent quality the high costs of patent litigation international harmonization and speculation in patents that have motivated these diverse legislative reform proposals. The specific components of this legislation are then identified and reviewed in greater detail. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Patent_Reform_in_the_110th_Congress:_Innovation_Issues_February_21_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-02 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"/11 Commission Recommendations: Implementation Status CRS report number: RL33742 Author(s): Richard F. Grimmett Foreign Affairs Defense and Trade Division Date: December 4 2006 Abstract This report provides a review of the 9/11 Commission recommendations and the status of their implementation at the end of the 109th Congress. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_911_Commission_Recommendations:_Implementation_Status_December_4_2006"""" Categories: 2009 | 2009-02 | Authored 2006 | Authored 2006-12 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Hill Security: Recent Actions and Organizational Responsibilities CRS report number: RL30861 Author(s): Paul Dwyer and Stephen W. Stathis Government and Finance Division Date: February 3 2004 Abstract Achieving a secure environment for the Capitol complex while still maintaining an atmosphere of openness has become increasingly challenging in recent years. The terrorists attacks on New York and Washington of September 11 2001 has prompted moves toward an even more stringent security environment. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Capitol_Hill_Security:_Recent_Actions_and_Organizational_Responsibilities_February_3_2004"""" Categories: 2009 | 2009-02 | Authored 2004 | Authored 2004-02 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Homeland Security Reorganization: The 2SR Initiative CRS report number: RL33042 Author(s): Harold C. Relyea and Henry B. Hogue Government and Finance Division Date: September 22 2006 Abstract Secretary of Homeland Security Michael Chertoff on July 13 2005 announced a six-point agenda for the Department of Homeland Security (DHS) designed to ensure that its policies operations and structures are best aligned to address potential threats to the nation both today and in the immediate future. This agenda resulted from what he called a Second Stage Review or 2SR which had been launched in early March just after he assumed office and had been conducted over the next three months. It involved he said """"a systematic evaluation of the Department's operations policies and structures."""" Indeed as Secretary Chertoff explained 2SR involved the evaluation of a variety of operational and policy issues and among those was """"the DHS organizational structure to make sure that our organization is best aligned to support our mission."""" However no report on the 2SR process and proposed reforms was issued. This report focuses primarily on the conclusions and proposals resulting from 2SR pertaining to organization and managerial lines of authority matters. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Department_of_Homeland_Security_Reorganization:_The_2SR_Initiative_September_22_2006"""" Categories: 2009 | 2009-02 | Authored 2006 | Authored 2006-09 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Battlefield Detainees"""" in the War on Terrorism CRS report number: RL31367 Author(s): Jennifer Elsea American Law Division Date: January 23 2007 Abstract This report provides an overview of the law of war and the historical treatment of wartime detainees in particular the U.S. practice; describes how the detainees' status might affect their rights and treatment; and summarizes activity of the 108th and 109th Congresses related to detention in connection with the war against terrorism. The report also summarizes legislative proposals in the 110th Congress including H.R. 1 and H.R. 267. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Treatment_of_%22Battlefield_Detainees%22_in_the_War_on_Terrorism_January_23_2007"""" Categories: 2009 | 2009-02 | Authored 2007 | Authored 2007-01 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"? CRS report number: RL34296 Author(s): Susan B. Epstein Nina Serafino and Francis T. Miko Foreign Affairs Defense and Trade Division Date: January 29 2008 Abstract This report provides background information on democracy promotion policy and activities discusses the difficulties involved in such efforts and presents perspectives on the benefits and costs of such efforts. It also provides information on congressional efforts to assist other parliaments in democratizing countries. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Democracy_Promotion:_Cornerstone_of_U.S._Foreign_Policy%3F_January_29_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-01 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Banking and Financial Infrastructure Continuity CRS report number: RL31873 Author(s): N. Eric Weiss Government and Finance Division Date: January 31 2008 Abstract This report outlines the financial sector's recovery plans for two kinds of disasters: the inability to conduct transactions and the large losses of asset value. The basic function of the payment system is carried out by banks and monetary policy affects them immediately. Because brokers exchanges secondary market facilities and insurance companies carry out crucial financial functions their regulators and trade associations are involved in continuity of operations planning. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Banking_and_Financial_Infrastructure_Continuity_January_31_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-01 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Election Reform Legislation: Comparison of House and Senate Versions of H.R. 3295 CRS report number: RL31417 Author(s): Eric A. Fischer Resources Science and Industry Division; and Kevin J. Coleman Government and Finance Division Date: May 15 2002 Abstract More than 80 bills addressing various aspects of federal election reform have been introduced in the 107th Congress. One bill H.R. 3295 has passed the House and Senate in different forms and is awaiting conference. This report provides a description of major provision in the two bills The Help America Vote Act (Ney-Hoyer) passed by the House; and The Martin Luther King Jr. Equal Protection of Voting Rights Act of 2002 (Dodd-McConnell) passed by the Senate. It includes a detailed side-by-side comparison of the provisions using the text as it appears in the bills. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Election_Reform_Legislation:_Comparison_of_House_and_Senate_Versions_of_H.R._3295_May_15_2002"""" Categories: 2009 | 2009-02 | Authored 2002 | Authored 2002-05 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"North Korean Provocative Actions 1950-2007 CRS report number: RL30004 Author(s): Hannah Fischer Knowledge Services Group Date: April 20 2007 Abstract This report provides a selective chronology of instances of North Korean provocations against South Korea the United States and Japan since 1950. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_North_Korean_Provocative_Actions_1950-2007_April_20_2007"""" Categories: 2009 | 2009-02 | Authored 2007 | Authored 2007-04 | Leaked files | United States | Congressional Research Service | Bulk | Japan | North Korea | South Korea""",Private
"Benefits CRS report number: RL34631 Author(s): Wendy GinsbergGovernment and Finance Division Date: August 22 2008 Abstract This report describes the benefits Presidents receive upon leaving office details the history of the FPA and analyzes some legislative options for the 110th Congress related to former Presidents. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Former_Presidents:_Pensions_Office_Allowances_and_Other_Federal_Benefits_August_22_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-08 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"34611 Author(s): Walter Oleszek Government and Finance Division Date: August 12 2008 Abstract Conference committees have long been known as the """"third house of Congress."""" They are often the principal forum for resolving bicameral differences on major measures when the House and Senate pass dissimilar versions of the same bills. Current developments suggest however that the """"third house"""" characterization might require modification. It is not that conference committees are unimportant it is that another method for adjusting and reconciling bicameral differences on significant legislation has taken on greater prominence in the contemporary Congress. This method is the exchange of amendments between the houses - the so-called """"ping pong"""" method. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Whither_the_Role_of_Conference_Committees:_An_Analysis_August_12_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-08 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"/11 Commission and a National Counterterrorism Center: Issues and Options for Congress CRS report number: RL32558 Author(s): Todd Masse Domestic Social Policy Division Date: October 22 2004 Abstract This report examines a number of issues as Congress considers codification of a National Counterterrorism Center. One issue is whether the centralization remedy the Commission has recommended fits the problems associated specifically with the 9/11 intelligence failure and perhaps more broadly the systemic maladies affecting the Intelligence Community. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_The_911_Commission_and_a_National_Counterterrorism_Center:_Issues_and_Options_for_Congress_October_22_2004"""" Categories: 2009 | 2009-02 | Authored 2004 | Authored 2004-10 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"(FOIA) Amendments: 110th Congress CRS report number: RL32780 Author(s): Harold C. Relyea Government and Finance Division Date: July 21 2008 Abstract Several bills were offered in this regard in the 109th Congress such as the OPEN Government Act introduced by Senator John Cornyn with Senator Patrick Leahy and offered in the House by Representative Lamar Smith. Of related interest was legislation sponsored by Senator Cornyn with Senator Leahy which would have created a temporary commission to examine and make recommendations concerning FOIA request processing delays. A companion bill was offered by Representative Brad Sherman. Another related bill offered by Senator Leahy would have amended the Homeland Security Act to modify the limitations on the release of voluntarily furnished critical infrastructure information pursuant to the FOIA. Representative Henry Waxman introduced a comprehensive bill addressing several aspects of information access and disclosure. While some of these proposals made progress in the legislative process none were enacted by the 109th Congress. Similar legislation has been introduced in the 110th Congress (H.R. 541 H.R. 1309 H.R. 1326 H.R. 1775 S. 849 S. 2427 S. 2488 S. 2746 S 3276). Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Freedom_of_Information_Act_(FOIA)_Amendments:_110th_Congress_July_21_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-07 | Leaked files | United States | Congressional Research Service | Bulk""",Private
-139 Author(s): Charles Doyle American Law Division Date: May 9 2007 Abstract This report is an overview of forfeiture. It sketches the origins and general attributes of forfeiture describes the distribution of the hundreds of millions of dollars it gener,Private
"8-2009 Presidential Transition: National Security Considerations and Options CRS report number: RL34456 Author(s): John Rollins Foreign Affairs Defense and Trade Division Date: April 21 2008 Abstract This report discusses historical national-security related presidential transition activities provides a representative sampling of national security issues the next administration may encounter and offers considerations and options relevant to each of the five phases of the presidential transition period. Each phase has distinct challenges and opportunities for the incoming administration the outgoing administration and Congress. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_2008-2009_Presidential_Transition:_National_Security_Considerations_and_Options_April_21_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-04 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Voting in the House of Representatives: Issues and Options CRS report number: RL34570 Author(s): Michael L. Koempel Jacob R. Straus and Judy Schneider Government and Finance Division Date: July 3 2008 Abstract The different forms of voting available in the House and the Committee of the Whole - voice division and record3 - and the procedures for obtaining these votes are succinctly explained in Appendix B. The constitutional provisions and rules of the 110th Congress pertinent to voting and the Speaker's policy in the 110th Congress on voting by electronic device appear in Appendix A. Points of order and parliamentary inquiries pertinent to voting in the 110th Congress through May 2008 appear in Appendices C and D respectively. (The parliamentarian's notes in the Constitution Jefferson's Manual and Rules of the House of Representatives of the United States regularly cite practices and actions that established precedent in addition to citing rulings on points of order and responses to parliamentary inquiries. This document is published early in the first session of each Congress to incorporate rules changes and to update the parliamentarian's notes.) This report is divided by first-level headings into sections. The sections are divided into parts. Cross references within the report will therefore refer to another section or to another part. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Record_Voting_in_the_House_of_Representatives:_Issues_and_Options_July_3_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-07 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"'s Contempt Power: A Sketch CRS report number: RL34114 Author(s): Morton Rosenberg and Todd B. Tatelman American Law Division Date: April 15 2008 Abstract This report outlines the source of the contempt power reviews major developments in the case law and analyzes the procedures associated with each of the three different types of contempt proceedings. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Congress%27s_Contempt_Power:_A_Sketch_April_15_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-04 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"North-South Korean Relations: A Chronology of the """"New"""" Dialogue CRS report number: RL30811 Author(s): Mark E. Manyin Foreign Affairs Defense and Trade Division Date: January 9 2002 Abstract This report chronicles major developments in the thaw between North and South Korea that followed the historic inter-Korean summit meeting in June 2000. In the months that followed the summit the two Koreas developed a new dialogue which included several interministerial talks a meeting of defense ministers talks on economic cooperation and family reunions. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_North-South_Korean_Relations:_A_Chronology_of_the_%22New%22_Dialogue_January_9_2002"""" Categories: 2009 | 2009-02 | Authored 2002 | Authored 2002-01 | Leaked files | United States | Congressional Research Service | Bulk | Reunion | South Korea""",Private
"zation Act of 2005 (H.R. 3199): A Side-by-Side Comparison of Existing Law H.R. 3199 (Conference) and H.R. 3199 (Senate Passed) CRS report number: RL33210 Author(s): Brian Yeh and Charles Doyle American Law Division Date: February 17 2006 Abstract On December 9 2005 House and Senate conferees reported out the USA PATRIOT Improvement and Reauthorization Act (H.R. 3199). The House agreed to the conference report on December 14 2005 151 Cong.Rec. H11543-544. On December 22 2005 the House and Senate enacted a bill (S. 2167) that extended the sunset of certain provisions of the USA PATRIOT Act and the lone wolf provision of the Intelligence Reform and Terrorism Prevention Act of 2004 originally set to expire on December 31 2005 until February 3 2006 P.L. 109-160 119 Stat. 2957 (2005); the expiration was subsequently further extended to March 10 2006 P.L. 109-170 120 Stat. 3 (2006). S. 2271 amends the conference bill. This report provides is a side-by-side comparison of existing law the conference report version of H.R. 3199 and the version of H.R. 3199 which the Senate sent to conference. S. 2271's amendments to the conference bill are noted in the comments column. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_USA_PATRIOT_Improvement_ad_Reauthorization_Act_of_2005_(H.R._3199):_A_Side-by-Side_Comparison_of_Existing_Law_H.R._3199_(Conference)_and_H.R._3199_(Senate_Passed)_February_17_2006"""" Categories: 2009 | 2009-02 | Authored 2006 | Authored 2006-02 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Y2004: Department of Homeland Security CRS report number: RL31802 Author(s): Paul M. Irwin and Dennis W. Snook Domestic Social Policy Division Date: January 12 2004 Abstract This report is a guide to one of the 13 regular appropriations bills that Congress considers each year. It summarizes the current legislative status of the bill its scope major issues funding levels and related legislative activity. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Appropriations_for_FY2004:_Department_of_Homeland_Security_January_12_2004"""" Categories: 2009 | 2009-02 | Authored 2004 | Authored 2004-01 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Enforcement: Public Policy Challenges and Opportunities for Innovative Firms CRS report number: RL31132 Author(s): John R. Thomas Resources Science and Industry Division Date: August 31 2001 Abstract This report provides an overview of multinational patent acquisition and enforcement. It explains the significance of entrepreneurs and small innovative firms in high technology industries. It introduces the patent system and describes the role of patents in the process of technological change. Patent acquisition and enforcement mechanisms both domestically and abroad are then reviewed. The report next provides an overview of the international agreements that together comprise the international patent system. With this background complete the report next catalogues persistent concerns that innovative firms have faced when interacting with the multinational patent system. It closes with a discussion of legislative issues and options. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Multinational_Patent_Acquisition_and_Enforcement:_Public_Policy_Challenges_and_Opportunities_for_Innovative_Firms_August_31_2001"""" Categories: 2009 | 2009-02 | Authored 2001 | Authored 2001-08 | Leaked files | United States | Congressional Research Service | Bulk""",Private
-Afghanistan Border Region and U.S. Policy CRS report number: RL34763 Author(s): K. Alan Kronstadt and Kenneth Katzman Foreign Affairs Defense and Trade Division Date: November 21 2008 Abstract Increasing militant activity in western Pakistan poses three ,Private
"Key Issues for the 109th Congress CRS report number: RL32704 Author(s): Bruce Vaughn and Connie Veillette Foreign Affairs Defense and Trade Division Date: December 27 2004 Abstract The 109th Congress will likely address a number of pressing foreign affairs defense and trade issues. This report identifies the issues most likely to be taken up in the first session and provides information and analysis to support Congress in shaping U.S. policy on these key issues. The report also provides lists of selected CRS products that provide more detailed analysis. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Foreign_Affairs_Defense_and_Trade:_Key_Issues_for_the_109th_Congress_December_27_2004"""" Categories: 2009 | 2009-02 | Authored 2004 | Authored 2004-12 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"North Korea: A Chronology of Events October 2002-December 2004 CRS report number: RL32743 Author(s): Mark E.Manyin Emma Chanlett-Avery and Helene Marchart Foreign Affairs Defense and Trade Division Date: January 24 2005 Abstract This report provides a chronology of events relevant to U.S. relations with North Korea from October 2002 through December 31 2004. The chronology includes significant meetings events and statements that shed light on the issues surrounding North Koreas nuclear weapons program. An introductory analysis provides background on U.S. policy preceding October 2002 as well as an overview of developments and dynamics among the major players in the North Korea nuclear dispute: South Korea Japan China Russia and the United States. Particular attention is paid to the demise of the Agreed Framework the ongoing six party talks Chinas prominent role in the negotiations inter-Korean relations and the Japanese abductee issue. Also discussed is Congress role in dealing with North Korea including the passage of the North Korea Human Rights Act (P.L. 108-333). Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_North_Korea:_A_Chronology_of_Events_October_2002-December_2004_January_24_2005"""" Categories: 2009 | 2009-02 | Authored 2005 | Authored 2005-01 | Leaked files | United States | Congressional Research Service | Bulk | Japan | North Korea | China | South Korea""",Private
"zation 1949-2004 CRS report number: RL32500 Author(s): Richard A. Best Jr. Foreign Affairs Defense and Trade Division Date: September 24 2004 Abstract This report provides a chronological overview and examination of the major executive and legislative branch intelligence investigations made from January 1949 to date. Major proposals are listed in chronological order with a brief discussion of their respective results. Proposals specifically relating to congressional oversight of the Intelligence Community are not included in this report. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Proposals_for_Intelligence_Reorganization_1949-2004_September_24_2004"""" Categories: 2009 | 2009-02 | Authored 2004 | Authored 2004-09 | Leaked files | United States | Congressional Research Service | Bulk""",Private
-Related Information CRS report number: RL33670 Author(s): Gina Marie Stevens and Todd B. Tatelman American Law Division Date: September 27 2006 Abstract This report describes the current state of the law with regard to the protection of security-related ,Private
"34221 Author(s): John R. Thomas Resources Science and Industry Division Date: January 10 2008 Abstract Several bills introduced in the 110th Congress address the recently recognized phenomenon of patented tax strategies. These legislative initiatives respond in different ways to the grant of exclusive intellectual property rights by the United States Patent and Trademark Office (USPTO) on methods that individuals and enterprises might use in order to minimize their tax obligations. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Patents_on_Tax_Strategies:_Issues_in_Intellectual_Property_and_Innovation_January_10_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-01 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Y2009 Authorization and Appropriations CRS report number: RL34473 Author(s): Pat Towel Stephen Daggett and Amy Belasco Foreign Affairs Defense and Trade Division Date: November 3 2008 Abstract This report is a guide to one of the regular appropriations bills that Congress considers each year. It is designed to supplement the information provided by the House and Senate Appropriations Subcommittees on Defense. For both defense authorization and appropriations this report summarizes the status of the bills their scope major issues funding levels and related congressional activity. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Defense:_FY2009_Authorization_and_Appropriations_November_3_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-11 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"34292 Author(s): Shayerah Ilias and Ian F. Fergusson Foreign Affairs Defense and Trade Division Date: October 20 2008 Abstract This report provides background on intellectual property rights (IPR) and discusses the role of U.S. international trade policy in enhancing IPR protection and enforcement abroad. IPR are legal rights granted by governments to encourage innovation and creative output by ensuring that creators reap the benefits of their inventions or works and they may take the form of patents trade secrets copyrights trademarks or geographical indications. U.S. industries that rely on IPR contribute significantly to U.S. economic growth employment and trade with other countries. Counterfeiting and piracy in other countries may result in the loss of billions of dollars of revenue for U.S. firms as well as the loss of jobs. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Intellectual_Property_Rights_and_International_Trade_October_20_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-10 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Homeland Security: Department Organization and ManagementImplementation Phase CRS report number: RL31751 Author(s): Harold C. Relyea Government and Finance Division Date: January 3 2005 Abstract Overseeing the implementation of the legislation mandating the new Department of Homeland Security and possibly refining it and making some technical modifications is within the purview of the 108th Congress. Some legislators for example want to eliminate provisions protecting manufacturers from liability lawsuits broaden the criteria for the creation of university-based centers for homeland security and make the department subject to the Federal Advisory Committee Act. The departments charter also contains apparently contradictory provisions such as those concerning the appointment of an officer for civil rights and civil liberties. Other implementation issues include Senate confirmation of presidential nominees for department leadership positions creation of a complete budget for the new department and assessing the various reports to Congress required of the new department. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Homeland_Security:_Department_Organization_and_ManagementImplementation_Phase_January_3_2005"""" Categories: 2009 | 2009-02 | Authored 2005 | Authored 2005-01 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Economic Transformation CRS report number: RL32227 Author(s): Kerry Dumbaugh and Wayne Morrison Foreign Affairs Defense and Trade Division Date: February 12 2004 Abstract This report addresses the political social and economic questions confronting China as it continues to cope with the after-effects of the health crisis and emerging new health crises. It also assesses the implications of these questions for Chinas future and for U.S. policy. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_SARS_Avian_Flu_and_Other_Challenges_for_Chinas_Political_Social_and_Economic_Transformation_February_12_2004"""" Categories: 2009 | 2009-02 | Authored 2004 | Authored 2004-02 | Leaked files | United States | Congressional Research Service | Bulk | China""",Private
"Electronic Surveillance Modernization Act as Passed by the House of Representatives CRS report number: RL33637 Author(s): Elizabeth B. Bazan American Law Division Date: January 18 2007 Abstract The Electronic Surveillance Modernization Act H.R. 5825 109th Congress was one of a number of bills introduced in the Senate and the House of Representatives addressing various aspects of the TSP and a variety of approaches to electronic surveillance of terrorists and those affiliated with them. This bill was designed to enhance flexibility in electronic surveillance to acquire foreign intelligence information while requiring increased reporting and congressional oversight of these activities. The measure was introduced on July 18 2006 and passed the House on September 28 2006. This report summarizes the bill as passed by the House and analyzes the potential impact of its provisions were they to become law. The 110th Congress may wish to contemplate similar or different approaches to these issues or may choose to forego legislation in light of the new FISC orders and the anticipated termination of the TSP while continuing congressional oversight. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Electronic_Surveillance_Modernization_Act_as_Passed_by_the_House_of_Representatives_January_18_2007"""" Categories: 2009 | 2009-02 | Authored 2007 | Authored 2007-01 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"National Security Information CRS report number: RL33502 Author(s): Jennifer K. Elsea American Law Division Date: December 26 2006 Abstract This report provides background with respect to previous legislative efforts to criminalize the unauthorized disclosure of classified information; describes the current state of the laws that potentially apply including criminal and civil penalties that can be imposed on violators; and some of the disciplinary actions and administrative procedures available to the agencies of federal government that have been addressed by federal courts. Finally the report considers the possible First Amendment implications of applying the Espionage Act to prosecute newspapers for publishing classified national defense information. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Protection_of_National_Security_Information_December_26_2006"""" Categories: 2009 | 2009-02 | Authored 2006 | Authored 2006-12 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"33273 Author(s): Gina Marie Stevens American Law Division Date: June 6 2008 Abstract During the First Session of the 110th Congress three data security bills were reported favorably out of Senate committees - S. 239 (Feinstein) a bill to require federal agencies and persons engaged in interstate commerce in possession of data containing sensitive personally identifiable information to disclose any breach of such information; S. 495 (Leahy) a bill to prevent and mitigate identity theft to ensure privacy to provide notice of security breaches and to enhance criminal penalties law enforcement assistance and other protections against security breaches fraudulent access and misuse of personally identifiable information; and S. 1178 (Inouye) a bill to strengthen data protection and safeguards require data breach notification and further prevent identity theft. On June 3 2008 H.R. 4791 (Clay) a bill to strengthen requirements for ensuring the effectiveness of information security controls over information resources that support federal operations and assets and to protect personally identifiable information of individuals that is maintained in or transmitted by federal agency information systems was passed by the House by voice vote under suspension of the rules. Other data security bills were also introduced including S. 1202 (Sessions) S. 1260 (Carper) S. 1558 (Coleman) H.R. 516 (Davis) H.R. 836 (Smith) H.R. 958 (Rush) H.R. 1685 (Price) H.R. 2124 (Davis) and H.R. 4175 (Conyers). This report discusses the core areas addressed in federal legislation. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Data_Security:_Federal_Legislative_Approaches_June_6_2008"""" Categories: 2009 | 2009-02 | Authored 2008 | Authored 2008-06 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Bills CRS report number: RL34028 Author(s): Tara Alexandra Rainson Knowledge Services Group Date: August 6 2007 Abstract This report provides an overview of state laws on identity theft. It discusses state laws that penalize identity theft as well as state laws that assist identity theft victims including those that permit consumers to block unauthorized persons from obtaining their credit information known as """"security freezes."""" The report also includes a survey of state """"credit freeze"""" statutes. The report concludes with summaries of federal identity theft legislation pending in the 110th Congress. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Identity_Theft_Laws:_State_Penalties_and_Remedies_and_Pending_Federal_Bills_August_6_2007"""" Categories: 2009 | 2009-02 | Authored 2007 | Authored 2007-08 | Leaked files | United States | Congressional Research Service | Bulk""",Private
"Emergency Management Policy Changes After Hurricane Katrina: A Summary of Statutory Provisions CRS report number: RL33729 Author(s): Keith Bea Elaine Halchin Henry Hogue Frederick Kaiser Natalie Love Francis X. McCarthy Shawn Reese and Barbara Schwemle Government and Finance Division Date: March 6 2007 Abstract This report summarizes provisions from legislation enacted by Congress with regard to federal emergency management authorities. The focus is on far-reaching and potentially permanent change in federal approaches to emergency management. Download PDF version: File | Torrent | Magnet TXT version: File | Torrent | Magnet Retrieved from """"https://www.wikileaks.org/wiki/CRS:_Federal_Emergency_Management_Policy_Changes_After_Hurricane_Katrina:_A_Summary_of_Statutory_Provisions_March_6_2007"""" Categories: 2009 | 2009-02 | Authored 2007 | Authored 2007-03 | Leaked files | United States | Congressional Research Service | Bulk""",Private
