Text,DocType
" DynCorp International director of Security Operations, Timothy Bartels, was recently honored with a Service Member Patriot award from the Office of the Secretary of Defense Employer Support of the Guard and Reserve (ESGR). Bartels was nominated by colleague Trenton Dugan, DynCorp International Security administrator. “Tim has been an amazing manager to work for, straight forward in communications and actions. Immediately upon my return in July from one year of military duty, I knew that DI needed to be recognized. This award is designated specifically to a supervisor even though it has been the company as a whole that has supported me,” commented Dugan. “From the moment that I returned from duty, Tim has supported my actions and looked to see how my experiences with the military could benefit the company as a whole.” “Multiple times I have been placed on orders lasting anywhere from a week to a year. Each time DI has always offered to help in any way they can, even providing me with the resources to work for short periods of time remotely. After being with the company for almost three years it’s great to have the support that is often not found by many other employers,” continued Dugan. An employee serving in the National Guard or Reserve, or the spouse of a Guard or Reserve member, may nominate individual supervisors and bosses for support provided directly to the nominating Service member and his or her family. The Patriot Award reflects the efforts made to support citizen warriors through a wide-range of measures including flexible schedules, time off prior to and after deployment, caring for families and granting leaves of absence if needed. Patriot Awards are awarded to individual supervisors, not to an entire staff or organization as a whole. An individual may nominate as many supervisors as they would like, and each will receive a Patriot Award certificate and accompanying lapel pin. To recognize employers who support their Guard and Reserve employees, ESGR grants a series of Department of Defense (DoD) awards: Many of these awards are progressive in nature, with each building upon the previous. For example, an employer must have had at least one supervisor or other representative honored with a Patriot Award and must have signed a Statement of Support to be eligible for consideration for the Above and Beyond Award. Recognizing supportive employers is vital to ESGR’s mission. ESGR’s 54 State Committees actively promote awards as a key element in furthering employer support, while strengthening relationships between service members and employers. DoD awards honor the sacrifices made by so many employers year after year.",Public
" DynCorp International was named a finalist in the Greater Tarrant Business Ethics Awards at an award ceremony held September 4, 2014. The award honors companies that demonstrate a firm commitment to ethical business practices in everyday operations, management philosophies, and responses to crises or challenges. The award is presented by the Society of Financial Service Professionals, the Neeley School of Business at Texas Christian University and the Financial Planning Association in Tarrant County, Texas. As a finalist, DI was among a group of companies that demonstrated a commitment to high ethical standards and corporate responsibility by the way in which they deal with their customers, their employees, their suppliers and the public at large. DI is committed to conducting business honestly, ethically and in accordance with best practices and the applicable laws of the U.S. and other countries in which they operate. DI’s team members all over the world are guided at all times by the highest standards of integrity, whether dealing with customers, co-workers or others. DI’s Business Ethics & Compliance Program is designed to foster a free and open atmosphere that allows and encourages employees to make inquiries, raise questions, express work-related concerns or report business ethics violations or violations of law, regulations, policies or procedures, without fear of retaliation. The program consists of a robust Code of Ethics and Business Conduct, which connects behaviors to business practices. It is a handbook for doing the right thing and is an essential tool to help our employees make the right decisions. Every action and decision at DI is based upon the company values that are at the core of the DI Star: DI’s Code of Ethics and Business Conduct translates these values into action, every day, for everything team members do. DI personnel are trained on a broad range of topics to provide them with the knowledge needed to not only be compliant, but to ensure that they understand their personal responsibility to meet DI’s high business ethics standards. DI’s Ethics and Compliance team provides employees with several tools to help communicate the importance of conducting business in the most ethical way possible. Some of those tools include:",Public
" DynCorp International has once again been recognized by Military Training Technology on their 2014 Top Simulation & Training Companies list. This is the third consecutive year DI has received this honor. The Top Simulation & Training Companies list includes organizations from all over the world that have made a significant impact on the military training industry through specialized technologies and services. Their training programs allow U.S. airmen, Marines, sailors, soldiers and Coast Guardsmen to train and rehearse for missions in theater, or to prepare for deployment at home station. “DynCorp International provides a wide spectrum of live and constructive training solutions for customers all over the world,” said Mel Booker, DynCorp International vice president, National Security Solutions. “We strive to develop new, innovative solutions to best serve our international and domestic programs.” Military Training Technology focuses on all issues related to training and preparing the armed forces. Coverage includes simulation and modeling systems, interactive and visual displays, distributed learning, courseware, operational and field training, outsourcing, training pyrotechnics, training aircraft, vehicles and platforms, and field ranges. Military Training Technology covers all aspects of military readiness for all services of U.S. armed forces. DI provides a wide spectrum of live and virtual training to meet the needs of international and domestic governments. This includes successfully delivering training, training support services and information technology solutions in law enforcement, rule of law and anti-corruption, disaster response, new equipment, safety, security sector reform, information gathering, and civil government. DI has developed innovative solutions for training delivery to partner nation military personnel operating in remote locations, helps train NASA astronauts on aircraft maintenance, works with the International Security Assistance Force (ISAF) to train Afghan security forces to enable to coalition troop drawdown and develops and delivers cutting edge courseware for elicitation and document exploitation (DOMEX) training.",Public
" For the fourth year in a row, DynCorp International will proudly sponsor the 2014 International Stability Operations Association (ISOA) Annual Summit. The two and a half-day event will take place at the National Press Club in Washington, D.C. from October 7-9, 2014. DynCorp International is a platinum sponsor for this year’s event and has been a member of ISOA since 2007. The summit is ISOA’s flagship conference, which annually brings together policymakers, industry leaders, implementers, and experts from the stabilization, humanitarian aid, and development communities. The agenda includes presentations and discussion on policy movement, lessons learned, and tools for success. Attendees will also hear from engaging keynote speakers, participate in an interactive workshop, and explore a dynamic exhibit hall with representatives from organizations across the world. The International Stability Operations Association (ISOA) is a global partnership of private sector and nongovernmental organizations providing critical services in fragile environments worldwide. ISOA works every day to build, serve and represent a network of organizations by providing diverse member services, publications and events. Through communication and engagement, ISOA also builds partnerships across sectors to enhance the effectiveness of stability, peace and development efforts across the globe.",Public
"  To help aid military personnel searching for jobs on the DynCorp International Careers site, a Military Skills Translator has been added to help identify civilian jobs that align with candidates’ military specialties and skills. “DynCorp International values the experience veterans bring to its global programs and the Military Skills Translator is a great tool for candidates to find the opportunities for which they are most qualified,” said Kwan Reid, recruiting director, Worldwide Recruiting & Staffing Services LLC (WRSS), DynCorp International’s recruiting subsidiary. Military.com, the nation’s largest military and veteran online membership organization and a business unit of Monster Worldwide, Inc. partnered to create the Military Skills Translator, an online tool designed for military personnel transitioning into the civilian job market. Job searches for some military personnel can be difficult if candidates are unaware of what civilian careers best compliment their skill set. Language and terminology also often differ within the military and civilian fields. The translator converts military specialties into civilian occupations and identifies open opportunities within an organization that would best match the user’s qualifications. WRSS is a wholly-owned subsidiary of DynCorp International that provides professional recruiting and staffing solutions for the DynCorp International family of companies. WRSS is always searching for the right candidates to join the DI team. For more information on open opportunities and how you can join the DI team, visit http://www.dyn-intl.com/careers/overview/.",Public
" For the second consecutive year, DynCorp International has been recognized by U.S. Veterans Magazine (USVM) on their lists for Top Veteran-Friendly Companies and Top Supplier Diversity Programs. As part of their 2014 “Best of the Best” evaluation, USVM polled hundreds of U.S. Fortune 1000 companies, reviewing employers, initiatives, government agencies and educational institutions. “Founded by veterans, today we employee thousands of veterans and partner with veteran-owned businesses to bring our customers the best services possible,” said James Geisler, DynCorp International interim CEO. “Veterans are entrepreneurial, they assume high levels of trust, and they’re resilient,” said Mona Lisa Faris, president and publisher, U.S. Veterans Magazine. “This magazine was created to support our troops, and we at USVM are proud to recognize other businesses that are also making veterans a priority.” The lists were compiled from market research, independent research, diversity conference participation and survey responses that were performed by DiversityComm’s agents and/or affiliates. This year, more than 250 companies and institutions participated. USVM’s goal is to open employment, business and supplier opportunities within the federal government and corporate America for veterans, transitioning service members, disabled veterans, spouses and veteran business owners. USVM is published by DiversityComm, whose mission is to promote the advancement of all aspects of business and employment to ensure equal opportunity. With more than 20 years of experience specializing in diversity and inclusion, they are dedicated to informing, educating, employing and providing equal opportunity within the U.S. in order to create a more diverse workplace.",Public
" As part of an ongoing wellness initiative, DynCorp International has partnered with the American Heart Association (AHA) to form Team DynCorp International and once again participate in this year’s Heart Walks in Tarrant County, Texas and Washington, D.C. These events promote physical activity and heart-healthy living with a fun, family-friendly walk at the Fort Worth Stockyards and The National Mall. Through these events, DI aims to raise $10,000 in each market to benefit the AHA. DI team members not located in the Tarrant County or Greater Washington regions who are unable to attend the Heart Walk events will form virtual walking teams, instead doing something heart- healthy in their own communities. The Tarrant County Heart Walk event will be held on September 13, 2014, and is a three mile non-competitive event with a one mile survivor route. To support the DI team at this event, click here. The 2014 Greater Washington Region Heart Walk will take place November 8, 2014 and is expected to raise $2 million for the AHA mission. An expected 8,000 walkers will participate from more than 140 companies and organizations with their friends and families. To support the DI team in this event, click here. The Heart Walk is the American Heart Association’s premiere fundraising event to save lives from the U.S.’s number one and number three killers: heart disease and stroke. For more information on the events, visit tarrantcountyheartwalk.org and www.greaterwashingtonheartwalk.org. In February 2014, DI was recognized as a Gold Level Recipient of the AHA’s Fit-Friendly Worksites Recognition program. Worksites throughout the nation can qualify by making the health and wellness of their employees a priority. DI was recognized as a Gold Level Fit-Friendly Worksite by the American Heart Association’s My Heart. My Life. initiative for offering employees physical activity support, providing and increasing healthy eating options at the worksite, promoting a wellness culture and implementing at least nine criteria as outlined by the AHA in the areas of physical activity, nutrition and culture. The American Heart Association is the largest voluntary health organization working to prevent, treat and defeat heart disease, stroke and other cardiovascular diseases. These diseases, the nation’s number one and number four killers, claim more than 813,804 American lives a year.",Public
" Defense News has listed DynCorp International to its Top 100 for 2014 list, ranking 38 according to 2013 defense revenue figures. In 2013, DI’s total defense revenue was $3.2 billion and made up 75.4 percent of the company’s total revenue for the year. Data for the Top 100 list comes from information Defense News solicited from companies, companies’ annual reports and Defense News staff research. Several key contract wins contributed to DI’s success in 2013. Capitalizing on experience with the Contract Field Teams (CFT) Program which DI has supported continuously since its inception, DI was awarded a contract to continue providing aviation maintenance support at Solomons, Md., to support the U.S. Navy. Under the Army Field Maintenance (AFM) contract, DI was awarded the Regional Aviation Sustainment Maintenance – West Region (RASM-W) and Theater Aviation Sustainment Manager – OCONUS (TASM-O) region. Also within the DynAviation Group, DI was awarded a new subcontract to provide Multi Sensor Aerial Intelligence Surveillance Reconnaissance (MAISR) Operations and Sustainment contractor logistics support in Afghanistan, valued at up to $86.6 million. The contract was obtained through a strategic partnership formed with Sierra Nevada Corporation. Defense News provides the global defense community with the latest news and analysis on defense programs, policy, business and technology through its bureaus and reporters around the world. The weekly newspaper circulates to top leaders and decision makers in North America and in Europe, Asia and the Middle East.",Public
" DynCorp International team members volunteered their time Saturday, August 4 at USO of Metropolitan Washington-Baltimore (USO-Metro) events in support of the Operation Back to School program. USO-Metro’s Operation Back to School program provides backpacks complete with school supplies to thousands of school-aged children through special events at Fort Belvoir and Fort Meade. DI has proudly supported this program since 2012. DI team members helped set up stations at the USO Warrior and Family center at Fort Belvoir and at the USO Center at Fort Meade for local military children to complete. The educational stations were based on school subjects including math, geography, science, history and art. Each participant received a “report card” which was stamped after completing each station. Once completed, they presented their report cards in exchange for a backpack with school supplies to get them ready for the upcoming school year. The children and their families also enjoyed snacks and music as part of the event. Between both locations, more than 1,200 families attended the event. USO-Metro’s Operation Back to School program is held annually to benefit local military children as they prepare for the upcoming school year. Operation Back to School is a fun, one-day program held at Fort Belvoir, Va., and Fort Meade, Md., for military kids ages 5 -12 where they participate in activities that incorporate core subjects such as reading, math, science, history and art. Once they complete all educational activities, each child receives a backpack complete with new school supplies. USO of Metropolitan Washington-Baltimore is the largest center chartered by USO. They have ten locations and a “deployable” Mobile USO that provides signature USO services to the nearly 300,000 military members and their families living in the region and the 150,000 who travel through local airports. USO-Metro is a nonprofit 501(c)(3) organization chartered by Congress, and dedicated to “serving those who serve, and their families” in Washington D.C., Maryland and Northern Virginia. It is through the generous financial support of individuals and organizations in the local community that USO-Metro is able to fulfill its mission. With the help of thousands of devoted volunteers, USO-Metro provides programs and services for active duty troops and their families at area military hospitals, six USO Centers, four USO airport lounges and the Mobile USO. Signature programs and services include holiday programs like Turkeys for Troops and Project USO Elf, emergency housing and food assistance, and caring for our wounded, ill and injured troops and their caregivers.",Public
" On the heels of Independence Day, DynCorp International team members in Fort Worth, Texas, kept the patriotic spirit going all month by participating in a decoration contest to raise donations for the Dallas-Fort Worth USO. The USO Center at Dallas-Fort Worth International Airport recently reported a 50 percent drop in donations used for gift packets. However, the number of military members passing through the center – nearly 170,000 last year — has remained steady, so DI team members rallied to gather the needed donations. DI employees formed teams to decorate donation boxes and collect items such as travel size snacks, single serve chips, single serve peanuts, snack crackers and trial size toiletries. Dozens of donations were collected and delivered to the USO center to replenish its inventory. The main USO Center, available for use by troops and their families, is located at Terminal B, Gate 15, at the Dallas-Fort Worth International Airport. Center amenities include a café area, TV lounge, computers, cell phones for use, play area, Xbox area, sleeping room and a reading room. There is also a smaller lounge located at Terminal D, Gate 22. USO Dallas-Fort Worth opened on June 14, 2004 to serve the military community. A non-profit organization, USO serves and supports personnel in all branches of the military and their families. All services provided at USO DFW are free to guests and are made possible by the generosity of the North Texas Community. The USO is a private, nonprofit, non-partisan organization whose mission is to support the troops by providing morale, welfare and recreation-type services to our men and women in uniform.",Public
" DynCorp International team members helped stuff nearly 3,000 backpacks with school supplies as part of USO of Metropolitan Washington-Baltimore’s (USO-Metro) Operation Back to School program. Volunteers gathered at the USO warehouse at Fort Belvoir to unpack school supplies, tag backpacks, form assembly lines and pack the backpacks for distribution at Operation Back to School events taking place at Fort Belvoir and Fort Meade. DI is also a proud corporate sponsor of the program for the third consecutive year. “Volunteering in support of those that have given up so much is the least that I can do,” said Starlette Joyce, DynCorp International Human Resources generalist, principal. “Sharing laughter and fun with my colleagues, particularly true of the Operation Back to School event, is a great bonus! I am grateful to work for a company that espouses its core values.” “Volunteering helps strengthen communities,” commented Karen Laury, DynCorp International Human Resources manager. “It’s a small way we can help others.” USO-Metro’s Operation Back to School program is held annually to benefit local military children as they prepare for the upcoming school year. Operation Back to School is a fun one-day program held at Fort Belvoir, Va., and Fort Meade, Md., for military kids ages 5 -12 where they participate in activities that incorporate core subjects such as reading, math, science, history and art. Once they complete all educational activities, each child receives a backpack complete with new school supplies. USO of Metropolitan Washington-Baltimore is the largest center chartered by USO. They have ten locations and a “deployable” Mobile USO that provides signature USO services to the nearly 300,000 military members and their families living in the region and the 150,000 who travel through local airports. USO-Metro is a nonprofit 501(c)(3) organization chartered by Congress, and dedicated to “serving those who serve, and their families” in Washington D.C., Maryland and Northern Virginia. It is through the generous financial support of individuals and organizations in the local community that USO-Metro is able to fulfill its mission. With the help of thousands of devoted volunteers, USO-Metro provides programs and services for active duty troops and their families at area military hospitals, six USO Centers, four USO airport lounges and the Mobile USO. Signature programs and services include holiday programs like Turkeys for Troops and Project USO Elf, emergency housing and food assistance, and caring for our wounded, ill and injured troops and their caregivers.",Public
" DynCorp International will be participating in two job fairs in August 2014. Representatives from Worldwide Recruiting & Staffing Services LLC (WRSS), a wholly owned subsidiary of DynCorp International, will be available at the following events: WRSS recruiters will be on hand at the 11th Annual Fort Rucker Area Job Fair, taking place August 13, 2014, at the Ozark Civic Center in Ozark, Ala. The event will take place from 9 a.m. to 1 p.m. There is no fee to attend and the event is open to the public. Participants may also attend workshops before the job fair on resume writing, interviewing skills and personal branding. Attendees should come prepared to interview with several printouts of resumes. WRSS team members will also attend at the Non-Commissioned Officers Association Career Expo on August 19, 2014, from 10 a.m. to 2 p.m. The event will be held at The Tides on Patrick Air Force Base, Fla. The event is targeted towards veterans, those currently separating from the military and military spouses. NCOA is a congressionally chartered, 501(c)(19) non-profit military organization that holds career expos that are completely self-supporting. Any proceeds we realize from events, after expenses are met to host the events, are put back into the benevolent funds of the association. The program also donates to charitable partners that support veterans and their families. Job seekers interested in joining the DynCorp International team can now view open listings, apply and join the online talent network, all from any mobile device by accessing the DI mobile careers site. Potential candidates can more easily search through opportunities in the simplified navigation on their phones, tablets or other devices.",Public
" DynCorp International senior contracts administrator, Tracy Foster, was recently featured in Search & Employ Magazine, a publication of RecruitMilitary. Foster, a 24-year veteran of the U.S. Air Force, currently supports DI’s War Reserve Materiel (WRM) program at the Yorktown, Va., Program Management Office. In the article, Foster describes her journey from the military to her civilian career. She retired from the Air Force as a Chief Master Sergeant and served as a contracting squadron superintendent, gaining valuable experience for her transition to DI. At DI, Foster assists in proposal pricing model development, cost input, proposal preparation, contract administration functions, field personnel coordination and with contract negotiations. She joined the Company in early 2014 and hopes to soon earn her Project Manager Certification as well as Lean Six Sigma certification. When asked if she could give any advice to those transitioning from the military to a civilian career, Foster commented, “Always put forward your absolute best effort into anything you want to achieve and you will be successful. Continued education is a must – military members should maximize use of tuition assistance, so when leaving the military you have the highest level of education possible. Never underestimate how important your military training is, whether it’s technical, leadership, or quality type training, civilian employers value those skills.” “Everything I learned in the military helps me with my new job,” she said. “I spent 24 years striving to improve my technical knowledge, computer abilities, leadership and teamwork skills. All the training, education and life skills I gained while in the Air Force helped me make a smooth transition to DynCorp International.” “DynCorp International is a great place for veterans to work because the culture is one of professionalism and integrity,” Foster said. “DynCorp International has a Code of Ethics and Business Conduct to help guide behaviors and business practices. These company values remind me of the Air Force’s Core Values and I am glad to be working for a company that places emphasis on these high standards. Additionally, DynCorp International recognizes the proven valuable skills former military members bring to the company.” DI partners with U.S. Military Transition Offices, supports the Service Academy Career Conferences (SACCs) and participates in U.S. Chamber of Commerce “Hiring our Heroes” employment events, as a part of the Company’s commitment to hiring veterans. Veterans support DI customers on programs around the world. For information on open opportunities for veterans and non-veterans alike, visit the DynCorp International careers site.",Public
" DynCorp International team members all over the world are focusing on continuous improvement, introducing the Lean Six Sigma process to DI’s programs in aviation, logistics, operations and maintenance, and training. Since August 2013, Lean Six Sigma training has been incorporated throughout the company, certifying more than 200 new Lean practitioners and more than 200 Lean Six Sigma Green Belts. To achieve DI’s continuous improvement goals, the Operations team created a standardized curriculum and certification methodology for Lean Six Sigma Training. “We all have a responsibility if we are going to successfully introduce and embrace a culture of continuous improvement,” said John Bennett, Continuous Improvement senior director, DynCorp International. “Integrating Lean training helps equip our team members to succeed and better serve our customers.” Initial success has led to DI’s Continuous Improvement team expanding training to support higher levels of certification, past the Green Belt and into Black Belt and Master Black Belt, with an increase in overall training events both in a classroom setting and through virtual learning. “Green Belt project results have already made a positive impact on metrics throughout the Company,” commented Bennett. The Continuous Improvement Team is also launching a toolkit for program managers and DI’s Centers of Excellence to aid them in managing continuous improvement at different levels within the organization. Toolkit topics include setting goals, building competency, executing and sustaining projects and measuring results. “We want to empower our employees to feel confident about constantly seeking better and more efficient ways of doing things. We want to make sure that we measure our activities from the point of view of our customer and that processes, standard procedures and metrics are in place so that we can hold each other accountable to our customers’ expectations,” said Bennett. Lean Six Sigma is the combination of two powerful concepts of Lean – understanding the value stream and removing waste – and Six Sigma – reducing variation and controlling the process. Lean accelerates Six Sigma, delivering greater results than what would typically be achieved by Lean or Six Sigma individually. Combining these two methods gives improvement teams a comprehensive tool set to increase the speed and effectiveness of any process within an organization, resulting in increased revenue, reduced costs and improved collaboration. Lean Six Sigma professionals exist at every level – master black belts, black belts, green belts, and Lean Practitioners – who conduct projects and implement improvements.",Public
" DynCorp International (UK) recently participated in two events to highlight its capabilities and meet with key leaders in the United Kingdom land forces industry – the Royal United Services Institute (RUSI) Land Warfare Conference and DVD2014 defence vehicles show. The RUSI Land Warfare Conference was held June 24-25, 2014, in Westminster, London. The DI team presented information about its highly complex logistics, fleet management and through-life supply chain solutions at their exhibit as well as throughout the conference hall. DynCorp International senior program director Richard McEvoy was a featured speaker on a panel discussing the topic, “Working with Partners to Generate Fighting Power.” He leads DI’s Afghan Ministry of Interior and Afghan National Police Program (AMDP) and described the important and distinct role contractors play in operations all over the world. Ian Copeland, DynCorp International (UK) managing director, moderated the panel. The Land Warfare Conference is held annually on behalf of the UK Chief of the General Staff and brings together representatives from across the armed forces, government, academia and industry, as well as international allies and partners, with the aim of promoting professional debate on the issues that matter to the land forces community. This year’s conference focused on what history can teach about the British way of war, considering what insights this offers about the present and in shaping the future for land forces. The 11th DVD event, hosted by the UK Army and Defence Equipment & Support organisation, took place June 25-26, 2014, and was widely attended by organizations in the equipment support and sustainment industry for the UK’s Armed Forces. DynCorp International (UK) had a large stand at the event to promote DI’s capabilities and to host a busy programme of meetings. Attendees gained insight on the equipment used by the British Army directly from military personnel, bringing together industry and defence in the land equipment sector to develop ideas and generate greater understanding of technologies, capabilities and requirements. The event focused on recognizing the new capability role taken on by the Army as part of Defence Transformation.",Public
" Through a bake sale fundraiser, DynCorp International team members in Fort Worth, Texas, raised more than $4,000 to benefit Cancer Care Services, a local organization that provides help and hope to cancer patients and survivors and their families and caregivers through direct financial, emotional and social services. Employees created teams that manned each of the tables full of sweet treats and garnered donations through cake raffles and unique baked goods. The team representing the Supply Chain Center of Excellence raised nearly $1,000 at their stand! “We are blown away by this,” said Brandy Wicker, chief development officer for Cancer Care Services. “We are overwhelmed and moved by the efforts of the DI employees.” All funds raised benefit cancer patients and survivors in the Dallas/Fort Worth metro area. Several DI team members also volunteered their time during a National Cancer Survivors Day event held by Cancer Care Services on June 1, 2014 at the Resource Connection of Tarrant County Gymnasium in Fort Worth, Texas. Volunteers helped set up booths, tables and decorations, as well as assisted with crafts, food service, registration and clean up. The client event, “Give Cancer the Boot,” was free to attend for cancer survivors, families and caregivers. Cancer Care Services provides help and hope to cancer patients, survivors, their families and caregivers through direct financial, emotional, spiritual and social programs, services and activities. The agency assists cancer patients in Tarrant, Hood, and Parker Counties from diagnosis through survivorship and, if necessary, end-of-life issues. Financial support includes assistance with cancer-related prescriptions, health insurance premiums, nutritional supplements, transportation, and medical equipment and supplies. Emotional programs include case management with a licensed social worker, as well as short-term counseling, support groups, wellness events and art/music therapy. In 2013, the agency served 6,688 clients and provided $523,308 in direct financial assistance.",Public
" For the second year in a row, DynCorp International is once again a proud sponsor of the fifth annual Firecracker 5K for the Troops, taking place July 4, 2014, at Reston Towne Center in Reston, Va. Net proceeds from the event’s corporate sponsors will be donated to the USO of Metropolitan Washington-Baltimore (USO-Metro) to help fund critical programs and services that serve the nearly 300,000 military members living in the Washington-Baltimore region and the 150,000 who travel through local airports each year. The race is part of a larger family-friendly community event that will celebrate Independence Day while supporting local troops and their families. The race will also feature a “Battle of the Branches,” and Potomac River Running will make a donation on behalf of the military branch with the most runners registered. The mobile USO truck will also be on hand to collect donations of pencil sharpeners and notebooks to contribute to USO-Metro’s Operation Back to School program which provides nearly 4,000 local military children a backpack filled with schools supplies. USO of Metropolitan Washington-Baltimore is the largest center chartered by USO. It has nine locations and a “deployable” Mobile USO that provides signature USO services to the nearly 300,000 military members and their families living in the region and the 150,000 who travel through local airports. USO-Metro is a nonprofit 501(c)(3) organization chartered by Congress, and dedicated to “serving those who serve, and their families” in Washington D.C., Maryland and Northern Virginia.  It is through the generous financial support of individuals and organizations in the local community that USO-Metro is able to fulfill its mission. With the help of nearly 5,000 devoted volunteers, USO-Metro provides programs and services for active duty troops and their families at area military hospitals, five USO Centers, four USO airport lounges and a Mobile USO. Signature programs and services include holiday programs like Turkeys for Troops and Project USO Elf, emergency housing and food assistance, and caring for our wounded, ill and injured troops and their caregivers.",Public
" DynCorp International is ranked 10th in the 2014 Washington Technology Top 100, a list of the largest contractors in the government market according to their IT, systems integration, telecom, professional services and other high-tech revenue. Last year, DI was ranked 11. In 2013, DI restructured into three strategic business groups: DynAviation, DynLogistics and DynGlobal. The DynAviation Group provides full-spectrum aerospace, aviation and air operations solutions worldwide, while the DynLogistics Group provides total support solutions including conventional and contingency logistics; operations and maintenance support; platform modification and upgrades; supply chain management; training, security and full spectrum intelligence mission support services. The DynGlobal Group focuses on opportunities to deliver DI’s vast array of capabilities to foreign governments and other international customers. DI had several key contract wins in 2013, contributing to a successful year. Within the DynAviation Group, DI was awarded the Regional Aviation Sustainment Maintenance – West Region (RASM-W), under the Army Field Maintenance (AFM) contract, valued at up to $388.5 million and a Contract Field Teams (CFT) program task order to support the U.S. Navy at Solomons, Md., valued at up to $27 million. The DynAviation team also formed a strategic alliance with Sierra Nevada Corporation’s (SNC) Integrated Mission Systems (IMS) to provide aviation maintenance support, leading to a new subcontract award to provide contractor logistics support in Afghanistan under the Multi Sensor Aerial Intelligence Surveillance Reconnaissance (MAISR) Operations and Sustainment program. In the DynLogistics Group, key contract wins included a Defense Logistics Agency (DLA) contract to provide logistics support for the agency’s equipment in Afghanistan and a new award to support the U.S. Army – Total Package Fielding (TPF) for the family of Medium Tactical Vehicles (MTVs). DI chairman and CEO, Steven Gaffney, credits DI’s stability to the Company’s continued focus on core competencies. “Stay with what works,” Gaffney said in an interview with Washington Technology. “Stick with your core offerings and do it in a different manner for different customers.” He also commented on DI’s intentional culture which includes a tenet on helping “Create the Future,” keeping team members looking ahead in terms of business success. “In fiscal 2013, all the things we thought could happen did happen,” he said. “In years like this, the question becomes, ‘How do you read the tea leaves early enough to get ahead of the competition?’” “We’ve spent the last four years, building a values-based culture at DynCorp International,” Gaffney added. Those values include a focus on the future, not the moment.”",Public
" On the heels of National Cancer Survivors Day, celebrated annually on the first Sunday of June, DynCorp International team members in McLean, Va., supported the American Institute for Cancer Research (AICR) by hosting a fundraiser bake sale and food truck lunch with partner, Fava Pot food truck. Team members baked a variety of sweets and “sold” them for donations, raising more than $500 in support of AICR’s cancer research, prevention, treatment and survivorship programs. In addition, the DI office hosted the Fava Pot food truck, which donated 15% of their lunch sales, more than $125, to AICR. National Cancer Survivors Day is an annual, treasured celebration of life that is held in hundreds of communities nationwide and around the world. It is a celebration for those who have survived, an inspiration for those recently diagnosed, a gathering of support for families, and an outreach to the community. Participants unite in a symbolic event to show the world that life after a cancer diagnosis can be meaningful, productive, and even inspiring. This day provides an opportunity for all people living with a history of cancer – including America’s nearly 14 million cancer survivors – to connect with each other, celebrate milestones, and recognize those who have supported them along the way. The National Cancer Survivors Day Foundation defines a “survivor” as anyone living with a history of cancer – from the moment of diagnosis through the remainder of life. The American Institute for Cancer Research (AICR) is the cancer charity that fosters research on the relationship of nutrition, physical activity and weight management to cancer risk, interprets the scientific literature and educates the public about the results. It has contributed over $100 million for innovative research conducted at universities, hospitals and research centers across the country. AICR has published two landmark reports that interpret the accumulated research in the field, and is committed to a process of continuous review. AICR also provides a wide range of educational programs to help millions of Americans learn to make dietary changes for lower cancer risk. Its award-winning New American Plate program is presented in brochures, seminars and on its website, www.aicr.org. AICR is a member of the World Cancer Research Fund International (WCRF).",Public
" Kevin Todd Bynum, lead and maintenance test pilot working in support of the U.S. Department of State Bureau of International Narcotics and Law Enforcement Affairs’ (INL) aerial drug eradication program in Colombia, was posthumously honored by the Department of State as his name was added to the INL Memorial Wall. Bynum died on September 27, 2013, when his aircraft crashed during a counter narcotic spray operation. Bynum, who was working for a DynCorp International subcontractor at the time of his death, was recognized at a special ceremony held at the U.S. Department of State’s Harry S. Truman building in Washington, D.C., held June 12, 2014. His family, INL personnel and DynCorp International representatives attended the ceremony. “Today the U.S. Department of State honors the memories and accomplishments of those individuals whose names appear on this Wall for their service and ultimate sacrifice to our nation. They worked to promote peace and security abroad – making the world a safer and better place and improving the lives of the people in the countries in which they served. Their contributions must never be forgotten and their memories will always live on,” said assistant Secretary of State, Bureau of International Narcotics and Law Enforcement Affairs, William R. Brownfield, in a statement. Secretary of State John Kerry addressed the attendees as well. “… from this day forward, at this very spot, as Bill has described, in a place that is a thoroughfare for the moment of all of the people who work here in this family, with just as much solemnity and with just as much reverence we honor the men and women – contractors and federal employees alike – who gave the full measure of their capacity of their service to country, of their commitment to the Bureau of International Narcotics and Law Enforcement mission abroad,” said Kerry. “This is much more than a list of names. It’s a legacy of stories, individual stories, each one with a human face that tells the story of a brave person who served their country,” he continued. The U.S. Department of State’s Bureau of International Narcotics and Law Enforcement Affairs commissioned a Memorial Wall to honor those who died while serving on behalf of INL. Bynum was working for DI subcontractor EAST on the Plan Colombia program at the time of his death. He was born in Memphis, Tennessee and grew up in Canton, Mississippi. He later settled in Mooresville, N.C., with his fiancé Chaille Prestwood; they were expecting their second child at the time of his death.",Public
