Text,DocType
during today's session of the Senate. They have the approval of the ,Public
  Pursuant to rule XXVI paragraph 5(a) of the Standing Rules of the ,Public
Senate the following committees are authorized to meet during today's ,Public
  The Committee on Foreign Relations is authorized to meet during the ,Public
session of the Senate on Wednesday December 182019 at 9:30 a.m. to ,Public
        Committee on Homeland Security and Governmental Affairs,Public
  The Committee on Homeland Security and Governmental Affairs is ,Public
authorized to meet during the session of the Senate on Wednesday ,Public
  The Committee on Small Business and Entrepreneurship is authorized to ,Public
meet during the session of the Senate on Wednesday December 182019 ,Public
at 10 a.m. to conduct a hearing on the nomination of Jovita Carranza ,Public
of Illinois to be Administrator of the Small Business Administration.,Public
  The Select Committee on Intelligence is authorized to meet during the ,Public
session of the Senate on Wednesday December 182019 at 2 p.m. to ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  The following concurrent resolutions and Senate resolutions were ,Public
       S. Res. 360. A resolution affirming the importance of ,Public
     access to safe quality education including protection from ,Public
     attacks on education for children in conflict settings; to ,Public
       S. Res. 361. A resolution acknowledging the Kurds' vital ,Public
     role in stopping the spread of ISIS militants in the Middle ,Public
     East and for other purposes; to the Committee on Foreign ,Public
       S. Res. 362. A resolution designating the week beginning on ,Public
     October 132019 as ``National Wildlife Refuge Week''; to ,Public
       S. Res. 363. A resolution designating October 2019 as ,Public
     ``National Youth Justice Action Month''; to the Committee on ,Public
           By Mr. VAN HOLLEN (for himself Mr. Cardin Mr. Kaine ,Public
       S. Res. 364. A resolution congratulating the Washington ,Public
     Mystics on winning the 2019 Women's National Basketball ,Public
     Association championship; considered and agreed to.,Public
           By Mr. COONS (for himself Mr. Moran Mr. Boozman and ,Public
       S. Res. 365. A resolution designating October 162019 and ,Public
     October 162020 as ``World Food Day''; considered and ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  The following bills and joint resolutions were introduced read the ,Public
first and second times by unanimous consent and referred as indicated:,Public
             Mr. Rubio Mr. Braun Mr. Scott of Florida Mr. Scott ,Public
       S. 3259. A bill to restrict the availability of Federal ,Public
     funds to organizations associated with the abortion industry; ,Public
       S. 3260. A bill to designate the facility of the United ,Public
     3703 North Main Street in Farmville North Carolina as the ,Public
     ``Walter B. Jones Jr. Post Office''; to the Committee on ,Public
       S. 3261. A bill to amend the Internal Revenue Code of 1986 ,Public
     to allow qualified distributions from health savings accounts ,Public
     for certain home care expenses; to the Committee on Finance.,Public
       S. 3262. A bill to state the policy of the United States ,Public
     regarding the need for reciprocity in the relationship ,Public
     between the United States and People's Re of China and ,Public
     for other purposes; to the Committee on Foreign Relations.,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  The following concurrent resolutions and Senate resolutions were ,Public
           By Mr. MENENDEZ (for himself Mr. Cardin Mrs. Shaheen ,Public
       S. Res. 453. A resolution honoring the Employees of the ,Public
     Department of State and the United States Agency for ,Public
     International Development and for other purposes; to the ,Public
       S. Res. 454. A resolution calling for the immediate release ,Public
     of Cuban democracy activist Jose Daniel Ferrer and commending ,Public
     the efforts of Jose Daniel Ferrer to promote human rights and ,Public
     fundamental freedoms in Cuba; to the Committee on Foreign ,Public
       S. Res. 455. A resolution to authorize representation by ,Public
     the Senate Legal Counsel in the Case of Richard Arjun Kaul v. ,Public
     Senator Charles Schumer et al; considered and agreed to.,Public
           By Mr. BLUMENTHAL (for himself Mr. Casey Mr. Brown ,Public
       S. Con. Res. 30. A concurrent resolution recognizing the ,Public
     need to improve physical access to many federally funded ,Public
     facilities for all people of the United States particularly ,Public
     individuals with disabilities; to the Committee on Health ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
MASS VIOLENCE EXTREMISM AND DIGITAL RESPONSIBILITY,Public
Committee on Commerce Science and Transportation: Committee concluded ,Public
a hearing to examine mass violence extremism and digital ,Public
responsibility after receiving testimony from Monika Bickert ,Public
Facebook Menlo Park California; Nick Pickles Twitter Inc. and ,Public
Derek Slater Google LLC both of San Francisco California; and George ,Public
Committee on Environment and  Works: Committee concluded a ,Public
hearing to examine improving American economic competitiveness through ,Public
water resources infrastructure after receiving testimony from Patrick ,Public
O'Toole Family Farm Alliance Savery Wyoming; Jamey K. Sanders ,Public
Choctaw Transportation Company Inc. Dyersburg Tennessee on behalf ,Public
of the Associated General Contractors of America; and Derek Brockbank ,Public
American Shore and Beach Preservation Association Washington D.C.,Public
Committee on Foreign Relations: Committee concluded a hearing to ,Public
examine United States policy in the Indo-Pacific region focusing on ,Public
Hong Kong alliances and partnerships and other issues after ,Public
receiving testimony from David Stilwell Assistant Secretary of State ,Public
Committee on Foreign Relations: Committee ordered favorably reported ,Public
the nominations of Andrew P. Bremberg of Virginia to be ,Public
Representative of the United States of America to the Office of the ,Public
United Nations and Other International Organizations in Geneva with ,Public
the rank of Ambassador John Leslie Carwile of Maryland to be ,Public
Ambassador to the Re of Latvia Anthony F. Godfrey of Virginia ,Public
to be Ambassador to the Re of Serbia Erin Elizabeth McKee of ,Public
California to be Ambassador to the Independent State of Papua New ,Public
Guinea and to serve concurrently and without additional compensation ,Public
as Ambassador to the Solomon Islands and Ambassador to the Re of ,Public
Vanuatu Herro Mustafa of California to be Ambassador to the Re ,Public
of Bulgaria and routine lists in the Foreign Service.,Public
Committee on Foreign Relations: Subcommittee on Western Hemisphere ,Public
Security Democracy Human Rights and Global Women's Issues concluded ,Public
a hearing to examine United States-Colombia relations focusing on new ,Public
opportunities to reinforce and strengthen the bilateral relationship ,Public
after receiving testimony from Kirsten D. Madison Assistant Secretary ,Public
for International Narcotics and Law Enforcement Affairs and Kevin M. ,Public
O'Reilly Deputy Assistant Secretary Bureau of Western Hemisphere ,Public
Affairs both of the Department of State; John Barsa Assistant ,Public
Administrator for Latin America and the Caribbean United States Agency ,Public
for International Development; and Christine Balling Latin American ,Public
Affairs and Adrienne Arsht Latin America Center both of Washington ,Public
Committee on Indian Affairs: Committee concluded a hearing to examine ,Public
the Government Accountability Office report on tribal access to ,Public
spectrum focusing on promoting communications services in Indian ,Public
country after receiving testimony from Andrew Von Ah Director ,Public
Physical Infrastructure Issues Government Accountability Office; ,Public
Donald K. Stockdale Jr. Chief Wireless Telecommunications Bureau ,Public
Federal Communications Commission; Belinda Nelson Gila River ,Public
Telecommunications Inc. Chandler Arizona; and Kimball Sekaquaptewa ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  The following concurrent resolutions and Senate resolutions were ,Public
       S. Res. 183. A resolution reaffirming the vital role of the ,Public
     United States-Japan alliance in promoting peace stability ,Public
     and prosperity in the Indo-Pacific region and beyond and for ,Public
     other purposes; to the Committee on Foreign Relations.,Public
       S. Res. 184. A resolution condemning the Easter Sunday ,Public
     terrorist attacks in Sri Lanka offering sincere condolences ,Public
     to the victims to their families and friends and to the ,Public
     people and nation of Sri Lanka and expressing solidarity and ,Public
     support for Sri Lanka; to the Committee on Foreign Relations.,Public
       S. Res. 185. A resolution commending the Northwest Missouri ,Public
     State University Bearcats men's basketball team for another ,Public
     National Collegiate Athletic Association Division II national ,Public
       S. Res. 186. A resolution recognizing April 302019 as ,Public
     ``El Dia de los Ninos-Celebrating Young Americans''; ,Public
           By Mr. MENENDEZ (for himself Mr. Cornyn Mr. Bennet ,Public
       S. Res. 187. A resolution recognizing the cultural and ,Public
     historical significance of the Cinco de Mayo holiday; ,Public
       S. Res. 188. A resolution encouraging a swift transfer of ,Public
     power by the military to a civilian-led political authority ,Public
     in the Re of the Sudan and for other purposes; to the ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  The following concurrent resolutions and Senate resolutions were ,Public
       S. Res. 231. A resolution condemning the horrific anti-,Public
     Semitic attack on the Chabad of Poway Synagogue near San ,Public
     Diego California on April 27 2019; to the Committee on the ,Public
       S. Res. 232. A resolution calling for the immediate ,Public
     extradition or expulsion to the United States of convicted ,Public
     felons Joanne Chesimard and William Morales and all other ,Public
     fugitives from justice who are receiving safe haven in Cuba ,Public
     in order to escape prosecution or confinement for criminal ,Public
     offenses committed in the United States; to the Committee on ,Public
       S. Res. 233. A resolution recognizing the importance of ,Public
     protecting freedom of speech thought and expression at ,Public
     institutions of higher education; to the Committee on the ,Public
       S. Res. 234. A resolution affirming the United States ,Public
     commitment to the two-state solution to the Israeli-,Public
     Palestinian conflict and noting that Israeli annexation of ,Public
     territory in the West Bank would undermine peace and Israel's ,Public
     future as a Jewish and democratic state; to the Committee on ,Public
       S. Res. 235. A resolution designating June 122019 as ,Public
     ``Women Veterans Appreciation Day''; to the Committee on the ,Public
     partnership between Tunisia and the United States and ,Public
     supporting the people of Tunisia in their continued pursuit ,Public
     of democratic reforms; to the Committee on Foreign Relations.,Public
       S. Res. 237. A resolution supporting the mission and goals ,Public
     of National Crime Victims' Rights Week in 2019 which include ,Public
     concerns of and services available to assist victims and ,Public
     survivors of crime in the United States; considered and ,Public
           By Mr. WYDEN (for himself Mr. McConnell Mr. Merkley ,Public
       S. Res. 238. A resolution designating the week of June 3 ,Public
     through June 92019 as ``Hemp History Week''; considered ,Public
       S. Res. 239. A resolution designating June 2019 as ``Great ,Public
       S. Con. Res. 19. A concurrent resolution celebrating the ,Public
     50th anniversary of the Apollo 11 Moon landing; to the ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  The following concurrent resolutions and Senate resolutions were ,Public
           By Mr. MENENDEZ (for himself Mr. Isakson Mr. Rubio ,Public
       S. Res. 122. A resolution observing the 25th Anniversary of ,Public
     the genocide in Rwanda; to the Committee on Foreign ,Public
       S. Res. 123. A resolution supporting the North Atlantic ,Public
     Treaty Organization and recognizing its 70 years of ,Public
     accomplishments; to the Committee on Foreign Relations.,Public
       S. Res. 124. A resolution condemning the March 152019 ,Public
     terrorist attacks in Christchurch New Zealand offering ,Public
     sincere condolences to all of the victims and their families ,Public
     and expressing and standing in solidarity with the people and ,Public
     Government of New Zealand; to the Committee on Foreign ,Public
       S. Res. 125. A resolution designating March 2019 as ,Public
     ``National Women's History Month''; considered and agreed to.,Public
           By Ms. COLLINS (for herself Mr. Tester Mrs. Capito ,Public
       S. Res. 126. A resolution expressing support for the ,Public
     designation of the week of March 25 through March 292019 ,Public
           By Mr. COONS (for himself Mr. Cassidy Mr. Whitehouse ,Public
       S. Res. 127. A resolution recognizing the contributions of ,Public
     AmeriCorps members and alumni to the lives of the people of ,Public
           By Mr. ROBERTS (for himself Ms. Stabenow Mr. Crapo ,Public
       S. Con. Res. 9. A concurrent resolution expressing the ,Public
     sense of Congress that tax-exempt fraternal benefit societies ,Public
     have historically provided and continue to provide critical ,Public
     benefits to the people and communities of the United States; ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  The following communications were laid before the Senate together ,Public
with accompanying papers reports and documents and were referred as ,Public
     Assessment and Program Evaluation Department of Defense ,Public
     transmitting pursuant to law a report relative to the ,Public
     Department's development of a plan for integrated overhead ,Public
     persistent infrared capabilities (OSS-2019-0294); to the ,Public
     Committees on Appropriations; Armed Services; and Select ,Public
        EC-794. A communication from the Under Secretary of ,Public
     Defense (Research and Engineering) transmitting pursuant to ,Public
     law a report relative to the funding of Department of ,Public
     Defense programs under the Defense Laboratory Modernization ,Public
     Pilot Program; to the Committees on Armed Services; and ,Public
        EC-795. A communication from the Assistant Secretary of ,Public
     Defense (Legislative Affairs) transmitting legislative ,Public
     proposals relative to the ``National Defense Authorization ,Public
     Act for Fiscal Year 2020''; to the Committee on Armed ,Public
     Treasury transmitting pursuant to Executive Order 13313 of ,Public
     telecommunications-related payments made to Cuba pursuant to ,Public
     Department of the Treasury licenses; to the Committee on ,Public
        EC-797. A communication from the Deputy Director Bureau ,Public
     of Land Management Department of the Interior transmitting ,Public
     pursuant to law a report relative to the Bureau's efforts to ,Public
     better align state and federal plans for managing Greater ,Public
     Sage-Grouse habitat on federal lands; to the Committee on ,Public
        EC-798. A communication from the Assistant Secretary for ,Public
     Legislation Department of Health and Human Services ,Public
     transmitting pursuant to law the fiscal year 2018 report of ,Public
     the Federal Coordinated Health Care Office; to the Committee ,Public
        EC-799. A communication from the Chairman of the United ,Public
     States International Trade Commission transmitting pursuant ,Public
     to law the Commission's Budget Request for fiscal year 2020; ,Public
     Security Cooperation Agency transmitting pursuant to law a ,Public
     report relative to the Arms Export Control Act (OSS-2019-,Public
        EC-801. A communication from the Assistant Secretary ,Public
     Legislative Affairs Department of State transmitting ,Public
     pursuant to law a report relative to the designation of a ,Public
     group as a Foreign Terrorist Organization by the Secretary of ,Public
     State (OSS-2019-0272); to the Committee on Foreign Relations.,Public
        EC-802. A communication from the Assistant Secretary ,Public
     transmitting pursuant to law sixteen (16) reports relative ,Public
     to vacancies in the Department of State received in the ,Public
     Office of the President of the Senate on March 26 2019; to ,Public
        EC-803. A communication from the Under Secretary of the ,Public
     Army transmitting pursuant to law a report entitled ,Public
     ``Annual Report to Congress on the Activities of the Western ,Public
     Hemisphere Institute for Security Cooperation for 2018''; to ,Public
        EC-804. A communication from the Board Members Railroad ,Public
     Retirement Board transmitting pursuant to law a report ,Public
     relative to the Board's budget request for fiscal year 2020; ,Public
     to the Committee on Health Education Labor and Pensions.,Public
        EC-805. A communication from the Inspector General of the ,Public
     Railroad Retirement Board transmitting pursuant to law the ,Public
     Inspector General's Congressional Budget Justification for ,Public
     fiscal year 2020; to the Committee on Health Education ,Public
        EC-806. A communication from the Congressional Relations ,Public
     Officer of the United States International Trade Commission ,Public
     transmitting pursuant to law the Commission's Annual ,Public
     Performance Report for fiscal year 2018 and Annual ,Public
     Performance Plan for fiscal year 2019-2020; to the Committee ,Public
     Administrator for Regulatory Programs National Marine ,Public
     Fisheries Service Department of Commerce transmitting ,Public
     pursuant to law the report of a rule entitled ``Taking and ,Public
     Importing Marine Mammals; Taking Marine Mammals Incidental to ,Public
     National Park Service's Research and Monitoring Activities in ,Public
     Southern Alaska National Parks'' (RIN0648-BH90) received ,Public
     during adjournment of the Senate in the Office of the ,Public
     President of the Senate on March 18 2019; to the Committee ,Public
        EC-808. A communication from the Attorney-Advisor U.S. ,Public
     Coast Guard Department of Homeland Security transmitting ,Public
     pursuant to law the report of a rule entitled ``Safety Zone; ,Public
     Mississippi Canyon Block 20 South of New Orleans LA Gulf ,Public
     of Mexico'' ((RIN1625-AA08) (Docket No. USCG-2018-1062)) ,Public
     received in the Office of the President of the Senate on ,Public
     March 25 2019; to the Committee on Commerce Science and ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  The following concurrent resolutions and Senate resolutions were ,Public
       S. Res. 159. A resolution designating April 242019 as ,Public
     ``Meningitis B Awareness Day''; to the Committee on the ,Public
           By Mr. JONES (for himself Mrs. Shaheen Mr. Schumer ,Public
       S. Res. 160. A resolution recognizing the contributions of ,Public
     defense laboratories to the technological dominance of the ,Public
     United States Armed Forces and supporting the designation of ,Public
     April 252019 as ``Department of Defense Laboratory Day ,Public
       S. Res. 161. A resolution supporting the goals and ideals ,Public
     of World Malaria Day; to the Committee on Foreign Relations.,Public
       S. Res. 162. A resolution supporting the designation of ,Public
     April 2019 as ``National Donate Life Month''; to the ,Public
       S. Res. 163. A resolution commending and congratulating the ,Public
     Lady Bears of Baylor University on winning the 2019 National ,Public
     Collegiate Athletic Association Division I women's basketball ,Public
       S. Res. 164. A resolution commending the University of ,Public
     Virginia men's basketball team for winning the 2019 National ,Public
     Collegiate Athletic Association Division I Men's Basketball ,Public
       S. Res. 165. A resolution recognizing the importance of ,Public
     vaccinations and immunizations in the United States; ,Public
       S. Res. 166. A resolution expressing support for the ,Public
     designation of May 12019 as ``Silver Star Service Banner ,Public
           By Mr. DAINES (for himself Mr. King Mr. Cramer Mr. ,Public
       S. Res. 167. A resolution designating the week of April 20 ,Public
2019 through April 282019 as ``National Park Week''; ,Public
           By Mr. REED (for himself Mr. Scott of South Carolina ,Public
       S. Res. 168. A resolution designating April 2019 as ,Public
     ``Financial Literacy Month''; considered and agreed to.,Public
       S. Res. 169. A resolution requesting a statement under ,Public
     section 502B(c) of the Foreign Assistance Act of 1961 with ,Public
     respect to violations of human rights by the Government of ,Public
     Saudi Arabia; to the Committee on Foreign Relations.,Public
           By Ms. BALDWIN (for herself Mr. Rubio Mr. Durbin Ms. ,Public
       S. Res. 170. A resolution recognizing the Fifth Anniversary ,Public
     of the Chibok Girls Kidnapping by the Boko Haram Terrorist ,Public
     Organization and calling on the Government of Nigeria to ,Public
     redouble efforts to bring an end to the conflict in northeast ,Public
     and central Nigeria and to provide assistance to the victims; ,Public
           By Mr. MERKLEY (for himself Mr. Coons Mr. Leahy Mr. ,Public
       S. Res. 171. A resolution expressing the sense of Congress ,Public
     regarding restoring United States bilateral assistance to the ,Public
     West Bank and Gaza; to the Committee on Foreign Relations.,Public
       S. Con. Res. 14. A concurrent resolution authorizing the ,Public
     use of Emancipation Hall in the Capitol Visitor Center for an ,Public
     event to celebrate the birthday of King Kamehameha I; ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  Mr. CORNYN. Mr. President I have 5 requests for committees to meet ,Public
during today's session of the Senate. They have the approval of the ,Public
  Pursuant to Rule XXVI paragraph 5(a) of the Standing Rules of the ,Public
Senate the following committes are authorized to meet during today's ,Public
  The Committee on Commerce Science and Transportation is authorized ,Public
to meet during the session of the Senate on Wednesday January 15 ,Public
2020 at 10 a.m. to conduct a hearing in executive session.,Public
  The Committee on Commerce Science and Transportation is authorized ,Public
to meet during the session of the Senate on Wednesday January 15 ,Public
2020 at 10 a.m. to conduct a hearing in executive session.,Public
  The Committee on Environment and  Works is authorized to meet ,Public
during the session of the Senate on Wednesday January 152020 at 10 ,Public
  The Committee on Foreign Relations is authorized to meet during the ,Public
session of the Senate on Wednesday January 152020 at 10 a.m. to ,Public
  The Committee on Health Education Labor and Pensions is authorized ,Public
to meet during the session of the Senate on Wednesday January 15 ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  The following concurrent resolutions and Senate resolutions were ,Public
           By Mr. MARKEY (for himself Mr. Carper Mr. Reed Mr. ,Public
       S. Res. 449. A resolution expressing the sense of the ,Public
     Senate that the Nation States cities Tribal nations and ,Public
     businesses institutions of higher education and other ,Public
     institutions in the United States should work toward ,Public
     achieving the goals of the Paris Agreement; to the Committee ,Public
       S. Res. 450. A resolution recognizing the 71st anniversary ,Public
     of the Universal Declaration of Human Rights and the ,Public
     celebration of ``Human Rights Day''; to the Committee on the ,Public
       S. Res. 451. A resolution congratulating astronauts Dr. ,Public
     Jessica U. Meir and Christina H. Koch for the historic ,Public
     accomplishment of completing the first all-female spacewalk; ,Public
           By Mr. ISAKSON (for himself Mr. Coons Mr. Risch Mr. ,Public
       S. Res. 452. A resolution commemorating and supporting the ,Public
     goals of World AIDS Day; to the Committee on Foreign ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  The following bills were read the first and the second times by ,Public
       H.R. 598. An act to support the independence sovereignty ,Public
     and territorial integrity of Georgia and for other purposes; ,Public
       H.R. 724. An act to revise section 48 of title 18 United ,Public
     States Code and for other purposes; to the Committee on the ,Public
       H.R. 835. An act to impose criminal sanctions on certain ,Public
     persons involved in international doping fraud conspiracies ,Public
     to provide restitution for victims of such conspiracies and ,Public
     to require sharing of information with the United States ,Public
     Anti-Doping Agency to assist its fight against doping and ,Public
     for other purposes; to the Committee on Commerce Science ,Public
       H.R. 1123. An act to amend title 28 United States Code to ,Public
     modify the composition of the eastern judicial district of ,Public
     Arkansas and for other purposes; to the Committee on the ,Public
     corporations or limited liability companies in the United ,Public
     States disclose the beneficial owners of those corporations ,Public
     or limited liability companies in order to prevent ,Public
     wrongdoers from exploiting United States corporations and ,Public
     limited liability companies for criminal gain to assist law ,Public
     terrorism money laundering and other misconduct involving ,Public
     United States corporations and limited liability companies ,Public
     and for other purposes; to the Committee on Banking Housing ,Public
  The following concurrent resolution was read and referred as ,Public
       H. Con. Res. 32. Concurrent resolution expressing the sense ,Public
     of Congress regarding the execution-style murders of United ,Public
     States citizens Ylli Agron and Mehmet Bytyqi in the ,Public
     Re of Serbia in July 1999; to the Committee on Foreign ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  Ms. MURKOWSKI. Mr President I have 5 requests for committees to ,Public
meet during today's session of the Senate. They have the approval of ,Public
  Pursuant to rule XXVI paragraph 5(a) of the Standing Rules of the ,Public
Senate the following committees are authorized to meet during today's ,Public
  The Committee on Health Education Labor and Pensions is authorized ,Public
to meet during the session of the Senate on Tuesday September 24 ,Public
2019 at 10 a.m. to conduct a hearing on the nomination of Eugene ,Public
  The Committee on Foreign Relations is authorized to meet during the ,Public
session of the Senate on Tuesday September 242019 at 2:30 p.m. to ,Public
  The Select Committee on Intelligence is authorized to meet during the ,Public
session of the Senate on Tuesday September 242019 at 2:30 p.m. to ,Public
  The Subcommittee on Aviation and Space of the Committee on Commerce ,Public
Science and Transportation is authorized to meet during the session of ,Public
the Senate on Tuesday September 242019 at 2:30 p.m. to conduct a ,Public
   Subcommittee on Antitrust Competition Policy and Consumer Rights,Public
  The Subcommittee on Antitrust Competition Policy and Consumer Rights ,Public
of the Committee on the Judiciary is authorized to meet during the ,Public
session of the Senate on Tuesday September 242019 at 2:30 p.m. to ,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  The following concurrent resolutions and Senate resolutions were ,Public
       S. Res. 391. A resolution reaffirming a strong commitment ,Public
     to the U.S. producers and American-made commodities; to the ,Public
           By Mr. MERKLEY (for himself Mr. Markey Mr. Gardner ,Public
       S. Res. 392. A resolution recognizing the importance of the ,Public
     Young Southeast Asian Leaders Initiative to the relationship ,Public
     between the United States and the member states of the ,Public
     Association of Southeast Asian Nations and to advancing the ,Public
     policy of the United States in the Indo-Pacific region; to ,Public
       S. Res. 393. A resolution recognizing the historical ,Public
     cultural and religious significance of the 550th birthday of ,Public
     Guru Nanak and the contributions and sacrifices made by Sikhs ,Public
     of the United States; to the Committee on the Judiciary.,Public
           By Mr. COTTON (for himself Mr. Graham Mr. Cruz and ,Public
       S. Res. 394. A resolution honoring the members of the ,Public
     military and intelligence community who carried out the ,Public
     mission that killed Abu Bakr al-Baghdadi and for other ,Public
           By Mr. ISAKSON (for himself Mr. Blumenthal and Mr. ,Public
       S. Res. 395. A resolution recognizing the 40th anniversary ,Public
     of the Iran Hostage Crisis and for other purposes; to the ,Public
           By Mr. MURPHY (for himself Mrs. Hyde-Smith Mr. Van ,Public
       S. Res. 396. A resolution designating October 2019 as ,Public
     ``National Health Literacy Month''; to the Committee on the ,Public
       S. Res. 397. A resolution celebrating the 25th anniversary ,Public
     of the passage of the Mike Mansfield Fellowship Act creating ,Public
     the Mike Mansfield Fellowship Program; to the Committee on ,Public
       S. Res. 398. A resolution recognizing the National Peanut ,Public
     Dothan Alabama and the importance of the peanut industry in ,Public
     the State of Alabama and the United States; to the Committee ,Public
           By Mr. HOEVEN (for himself Mr. Heinrich Mr. Portman ,Public
       S. Res. 399. A resolution designating November 22019 as ,Public
           By Mr. RUBIO (for himself Mr. Cardin Mr. Braun Ms. ,Public
       S. Res. 400. A resolution recognizing October 2019 as ,Public
     ``National Women's Small Business Month''; considered and ,Public
           By Ms. HIRONO (for herself Ms. Murkowski Mr. Booker ,Public
       S. Res. 401. A resolution recognizing the month of October ,Public
     2019 as Filipino American History Month and celebrating the ,Public
     history and culture of Filipino Americans and their immense ,Public
     contributions to the United States; considered and agreed to.,Public
       S. Res. 402. A resolution honoring the life work and ,Public
     legacy of Toni Morrison; considered and agreed to.,Public
           By Mr. LEAHY (for himself Ms. Collins Mr. Brown and ,Public
       S. Res. 403. A resolution designating October 2019 as ,Public
     ``National Farm to School Month''; considered and agreed to.,Public
           By Mr. CARDIN (for himself Ms. Collins Mr. Menendez ,Public
       S. Res. 404. A resolution expressing the sense of the ,Public
     Senate that the United States should work in cooperation with ,Public
     the international community and continue to exercise global ,Public
     leadership to address the causes and effects of climate ,Public
     change and for other purposes; to the Committee on Foreign ,Public
       S. Res. 405. A resolution expressing support for the ,Public
     designation of October as ``Brain Health Awareness Month''; ,Public
     to the Committee on Health Education Labor and Pensions.,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  Mr. RISCH. Mr. President section 36(b) of the Arms Export Control ,Public
Act requires that Congress receive prior notification of certain ,Public
proposed arms sales as defined by that statute. Upon such notification ,Public
the Congress has 30 calendar days during which the sale may be ,Public
reviewed. The provision stipulates that in the Senate the ,Public
notification of proposed sales shall be sent to the chairman of the ,Public
  In keeping with the committee's intention to see that relevant ,Public
information is available to the full Senate I ask unanimous consent to ,Public
have printed in the Record the notifications which have been received. ,Public
If the cover letter references a classified annex then such annex is ,Public
available to all Senators in the office of the Foreign Relations ,Public
  There being no objection the material was ordered to be printed in ,Public
       Dear Mr. Chairman: Pursuant to the reporting requirements ,Public
     of Section 36(b)(5)(C) of the Arms Export Control Act (AECA) ,Public
     as amended we are forwarding Transmittal No. 19-0I. This ,Public
     report relates to enhancements or upgrades from the level of ,Public
     sensitivity of technology or capability described in the ,Public
     Section 36(b)(1) AECA certification 15-74 of December 16 ,Public
     Report of Enhancement or Upgrade of Sensitivity of Technology ,Public
       (i) Purchaser: Taipei Economic and Cultural Representative ,Public
       (ii) Sec. 36(b)(1) AECA Transmittal No.: 15-74; Date: ,Public
       (iii) Description: On December 162015 Congress was ,Public
     notified by Congressional certification transmittal number ,Public
     15-74 of the possible sale under Section 36(b)(1) of the ,Public
     Arms Export Control Act of two-hundred and eight (208) ,Public
     Javelin Guided Missiles; U.S. Government and contractor ,Public
     technical assistance above the line transportation costs ,Public
     and other related elements of logistics and program support. ,Public
     The estimated total cost was $57 million. Major Defense ,Public
     Equipment (MDE) constituted $50 million of this total.,Public
       This transmittal notifies the inclusion of the following ,Public
     MDE items: four hundred nine (409) FGM-148E Javelin Missiles; ,Public
     and forty-six (46) Javelin Command Launch Units (CLUs). Also ,Public
     included are Basic Skill Trainers (BST); U.S. Government and ,Public
     contractor technical assistance; training; support; ,Public
     transportation; and other related elements of logistics and ,Public
     program support. These inclusions will increase the MDE value ,Public
     by $105 million and the non-MDE value by $24 million ,Public
     resulting in a new MDE cost of $155 million and new total ,Public
       (iv) Significance: This notification will allow the ,Public
     recipient to improve its security and defensive capability.,Public
       (v) Justification: This proposed sale serves U.S. national ,Public
     recipient's continuing efforts to modernize its armed forces ,Public
     and enhance its defensive capability. The proposed sale will ,Public
     help improve the security of the recipient and assist in ,Public
     maintaining political stability military balance and ,Public
       (vi) Sensitivity of Technology: The statement contained in ,Public
     the original AECA (36(b)(1) transmittal applies to the MDE ,Public
       (vii) Date Report Delivered to Congress: July 82019,Public
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov],Public
  Mr. CORNYN. Mr. President I have 10 requests for committees to meet ,Public
during today's session of the Senate. They have the approval of the ,Public
  Pursuant to rule XXVI paragraph 5(a) of the Standing Rules of the ,Public
Senate the following committees are authorized to meet during today's ,Public
  The Committee on Armed Services is authorized to meet during the ,Public
session of the Senate on Tuesday March 262019 at 9:30 a.m. to ,Public
  The Committee on Banking Housing and Urban Affairs is authorized to ,Public
meet during the session of the Senate on Tuesday March 262019 at 10 ,Public
a.m. to conduct a hearing entitled ``Chairman's housing reform ,Public
  The Committee on Finance is authorized to meet during the session of ,Public
the Senate on Tuesday March 262019 at a time to be determined ,Public
during votes to conduct a hearing on the following nominations: Andrew ,Public
M. Saul of New York to be Commissioner of Social Security Gordon ,Public
Hartogensis of Connecticut to be Director of the Pension Benefit ,Public
Guaranty Corporation and Courtney Dunbar Jones of Virginia to be a ,Public
  The Committee on Foreign Relations is authorized to meet during the ,Public
session of the Senate on Tuesday March 262019 at 2:30 p.m. to ,Public
