Text,DocType
"  Back in November 2016, DynCorp International (DI) won the Davis-Monthan Contract Field Team (CFT) task order on the U.S.Air Force CFT program at Davis-Monthan Air Force Base (AFB) in Tucson, Arizona. With this task order, DI is maintaining the 357th Aircraft Maintenance Unit’s A-10 fighters while the previous active duty maintainers transition to the F-35. By transitioning from Airmen to DI professionals, this ensures the Air Force continues to train its new A-10 pilots while freeing up crucial maintainers for the new fighters.  DI completed a successful first Integrated Training Exercise (ITX) this past May. DI safely and expeditiously took 14 A-10C aircraft, about 20 tons of equipment, and 148 personnel to Marine Corps Air Station Miramar in San Diego, California on a temporary duty deployment. The trip also included exercises at Twentynine Palms to conduct landings on austere surfaces. The 357th Fighter Squadron was scheduled to fly 72 training sorties on this task order and completed 69 of those in only four days of flying. Twenty-eight more sorties were completed for the trip there and back. “We are honored with the opportunity to support such critical national security missions,” said Mark Mirelez, DI’s Aviation Engineering, Logistics and Sustainment (AELS) business unit lead. “The A-10 has a storied history and having the chance to be part of it is truly humbling.” Photos from the ITX can be found on DI’s Flickr album.",Public
" On May 1, the Afghanistan Ministry of Finance recognized and awarded the Best Large Taxpayers from the Large Tax Office (LTO) at the Inter-Continental Hotel in Kabul. DynCorp International (DI) was one of thirty companies invited to attend the awards ceremony, a distinguished honor considering that there are 490 registered companies in the LTO. Those 490 companies make up twelve percent of the national revenue overall and come from multiple business sectors to include Banking, Construction, Security, Communications, Transportation and Food/Non-Alcoholic Beverage. The government-run program aims to raise the level of taxpayer awareness, compliance, promote a positive taxpaying culture, achieve the revenue target, encourage investments and develop economic activities within Afghanistan.   At the ceremony, H.E. Shafiq Ahmad Qarizada, Deputy Minister of Revenue and Customs said, “The Ministry of Finance plans to raise the level of taxpayer compliance and that is why it has launched today’s program in an effort to encourage the large taxpayers who have shown more compliance than other taxpayers.” H.E. Qarizada also stated, “We expect that sound competition to be created among large taxpayers in coming years and to recognize them as best taxpayers we hope will lead to development and standardized economic activities in the country.” The LTO Awards ceremony was attended by Deputy Ministers, Directors of Government Institutions, Representatives from the National Assembly, and Representatives from the office of the President, Ambassadors, and officials of large companies. DI’s Ken Fox and Sayed Shajjan were also in attendance.",Public
" On June 1, DynCorp International (DI) employees Doug Eller and Bubba White attended the 160th Special Operations Aviation Regiment (SOAR) annual awards ceremony at Fort Campbell in Kentucky. DI sponsors and presents the Non-Rated Crewmember (NRCM) of the Year award each year. This year it was awarded to SGT Vincent Anastasi, B Company, 4th Battalion, 160th Aviation Regiment. Throughout 2016, SGT Anastasi exceeded every standard and expectation put forth by his command as a NRCM and non-commissioned officer (NCO). His skills and ability as a NRCM allowed him to earn all nine qualifications necessary to progress and accelerate to Fully Mission Qualified Flight Engineer in 20 months, exceeding the average progression by six months. In addition, SGT Anastasi earned his airborne wings by balancing both technical and tactical skills along with leadership attributes during a high OPTEMPO with little guidance. SGT Anastasi deserves this award as he without fail shows what a Night Stalker should be as an NCO, Soldier, and NRCM.",Public
" On May 23 in Kathmandu, Nepal, and May 25 in Bangalore, India, DynCorp International (DI) CEO Lou Von Thaer and a delegation of DI senior executives presented the Chairman’s Purple Star Awards to seven employees who were injured in the line of duty, and the families of four teammates who made the ultimate sacrifice in their service. The Chairman’s Purple Star Award is the highest honor DynCorp International can bestow on a member of the DI team. The award reads, “in recognition of selfless and meritorious service.” It was created to honor those who made extraordinary sacrifices while serving our customers around the world and the medal reflects the core values of our company: We Serve; We Care; We Empower; We Perform; and We Do the Right Thing. In Kathmandu, the Chairman’s Purple Star was awarded to: Rajkumar Chhetri; Meg Gurung; Sudhir Limboo; Bashu Dev Ranabhat; and Bipeen Simkhada. Three Purple Star Awards were presented posthumously to the families of Anil Gurung; Hit Bahadur Gurung; and Ganga Bahadur Limbu. Also speaking to honor the service of our Nepali awardees was U.S. Ambassador to Nepal Alaina Teplitz, and the Honorable Suryaman Gurung, Minister of Labor and Employment for the Federal Democratic Republic of Nepal. In Bangalore, the Chairman’s Purple Star was awarded to Anilkumar Bhaskaran and Sasidharan Nair. Two additional Purple Star Awards were presented posthumously to the families of Ponnappan Kuttappan and Raveendran Parambath. In addition to DI’s leaders, the Indian ceremony included presentations by Deborah Robinson, the Consul General of the U.S. Consulate in Chennai, India; and from the Republic of India, Major General K.S. Nijjar, General Officer Commanding of the Karnataka and Kerala Sub Area in Bangalore. Mike Warren, DI’s Employee Assistance Program vice president noted that, “while there were many tears at the ceremonies, those tears were later combined with a smile because the families appreciated the display of care and concern, and recognized that DI truly valued the service and sacrifice of the awardees.” “The men we honored are heroes. We are lucky to have them as members of our family and we will miss those who are no longer with us,” concluded Lou Von Thaer. You can view photographs of the Nepal and India Purple Star ceremonies in albums on DI’s Flickr page.  ",Public
" On May 25, DynCorp International (DI) CEO Lou Von Thaer visited the DynCorp International Business Services (DIBS) office in Bangalore, India. DIBS is a wholly-owned subsidiary of DI, which provides back-end support services to DI, its subsidiaries, and affiliates. The office opened in July 2015 to deliver round-the-clock processing in accounting, accounts payable, document management, recruiting, and human resources, which has successfully increased DI’s productivity and efficiency. Today DIBS has 45 employees.  Touring the DIBS facility, Lou met with employees and issued awards to the DIBS team. He told DIBS teammates to strive for excellence. “Your positive energy and can-do spirit are making a difference for programs around the world,” said Lou. “Keep pushing yourselves to be the best you can be and deliver the best possible support.” Joining the visit was Robbie Hille, DI’s vice president and controller. He reminded the team, “The important work you do supports our programs and our people around the world. Let’s be the best, as they deserve the best!” “We are very proud of the DIBS team and all that they have accomplished in the last two years,” added Sherri Biermann, the senior director of Shared Services. “They have proven to be valuable assets to DI in our efforts to support our global mission.” Sherri has played a lead role in the establishment of the DIBS office, and welcomed Lou and Robbie to Bangalore along with the DIBS team. Photos from the visit can be found on DI’s Flickr album. ",Public
" The International Stability Operations Association (ISOA) awarded DynCorp International (DI) its Vanguard Award for large companies at ISOA’s 2017 Achievement Award Ceremony on June 1. ISOA Vanguard Awards recognize small, medium, and large companies in the stability operations industry that consistently demonstrate commitment to accountability, transparency, and ethics in the stability operations field. An independent panel selected DI for the Vanguard Award based on our work in stability operations, examples of our performance in capacity building and humanitarian operations, and our history of transparency, ethical conduct, and respect for human rights. In receiving the award, DI CEO Lou Von Thaer said, “I am proud to accept this award, which represents the values that all our employees work to achieve every day around world. Our employees work hard, often in tough places, and I want to recognize their superb performance, which gives me the honor to accept this award on their behalf.” DI has been a member ISOA since 2007 and the association awarded DI’s Will Imbrie its Lifetime Achievement Award for his contributions to the organization as a member of the Board and its Chairman from 2014-2016. General John Campbell (Ret.) was the keynote speaker at the event. Government Achievement Awards were given to Gary Motsek and Cathy Read, and Lifetime Achievement Awards were given to Doug Brooks and Will Imbrie. DI was among 16 companies receiving Corporate Achievement Awards. ISOA is the trade association for companies and nongovernmental organizations that provide critical services in fragile countries worldwide. It promotes ethical standards through the ISOA Code of Conduct and builds key partnerships between the private sector and the U.S. government, advocating for private sector services in contingency environments and facilitating business development opportunities for its members. Photos from the event can be found on the DI’s Flickr album.",Public
" In its sixth straight year, DynCorp International (DI) was recognized for its efforts to recruit and support veterans and their families. DI was named to the 2017 Best for Vets: Employers rankings once again by Military Times magazine. This Military Times rankings began eight years ago as a resource for veterans to use during the search for employment. The rankings are established following a lengthy independent and objective survey process. Survey questions are designed to evaluate company culture, veteran recruiting, veteran policies, and accommodations for members of the National Guard and reserves. The data is carefully evaluated and the best companies are published in the Military Times rankings. Veterans continue to play a critical role at DI, according to DI CEO Lou Von Thaer. Former service members or current reservists comprise more than half of DI. According to the individual in charge of the rankings, George Altman, Military Times editor, a spot on The Best for Vets list is earned through determined efforts to recruit and support service members, veterans and military families. He states these efforts deserve recognition and should get the attention of veterans looking for a career change. Military Times includes Army Times, Navy Times, Air Force Times and Marine Corps Times. The company is part of Sightline Media Group, a Regent company. Military Times is published by Sightline Media Group. Sightline Media Group is a global, multi-platform media company serving the U.S. military, federal government and the international defense community. For more information on DI, visit Inside DI or follow DynCorp International on Twitter.",Public
" On Saturday, April 8, DynCorp International (DI) representatives Doug Eller and Lowell Green set up a tent at the Fort Rucker 13th Annual Children’s Festival in Alabama. DI was an event sponsor. This event was open to the Fort Rucker community, with over 3,500 local military family members in attendance. The free event offered games, crafts, inflatables, karaoke, an Easter egg hunt, and more. Eller and Green met with the Fort Rucker families during the festival and handed out 1,000 sets of crayons and coloring pages to the children. They also spoke with the adults and answered many questions. Adult interest in the company was very positive. Photos from the event can be found on DI’s Flickr album. DI is proud to support our soldiers and military families.",Public
"  DynCorp International (DI) CEO, Lou Von Thaer, several members of the DI Leadership Team and special guests Kathy and Michelle McEvoy – wife and daughter of the late Colonel Dick McEvoy – attended the Tragedy Assistance Program for Survivors (TAPS) Honor Guard Gala on Wednesday, April 12 in Washington, D.C. TAPS is the national organization providing compassionate care for the families of America’s fallen heroes, which includes the contractors supporting our Military. TAPS provides peer-based emotional support, grief and trauma resources, grief seminars for adults, Good Grief Camps for children, case work assistance, connections to community-based care, and a 24/7 resource and information helpline for all who have been affected by a death in the total force. TAPS receives no government funding and provides their services free of charge to surviving family members. This year’s gala was a record-breaking event that raised over $2.1 million. “As a member of the TAPS board, I can attest that this event and organization is extremely special and vital to the families of our service men and women as well as our own DI families who have lost loved ones in the line of duty,” said Lou Von Thaer. “DI is proud to support the important TAPS mission and work.” Jason Rossbach, the TAPS Gala Co-Chair pointed out that, “every dollar we raise at the Gala helps build a critical support system for these families, and to see the strong support of our senior military leaders along with the NBA and USA basketball is tremendous.” “We are grateful for DI’s continued support and for their unique partnership with TAPS. Connecting us with this organization has truly been a blessing,” said Michelle McEvoy. Kathy McEvoy added, “The gala was a wonderful experience – seeing all the other entities that support TAPS and meeting so many wonderful people. We are forever thankful for those helping us to keep Dick’s memory alive.” General Joseph Dunford, Chairman of the Joint Chiefs of Staff provided the evening’s keynote address. Former Joint Chief’s Chairman General Martin Dempsey, USA Men’s Basketball Coach Mike Krzyzewski, USA Women’s Basketball Coach Geno Auriemma and several other NBA leaders and former players were presented with the TAPS 2017 National Community Partnership Award. Photos from the event can be found on DI’s Flickr page.",Public
" On National Walking Day, April 5, DynCorp International (DI) teams competed against each other to win the title of Most Steps in a Day and to host the “Shoes” trophy for a year – an award won by the company after leading the American Heart Association’s 2016 Greater Washington Region Heart Walk. Each team logged steps for the day during a nine-hour period and took photos to share. Last year’s winner was the LOGCAP IV team with just over 60,000 steps, and this year every team vied to beat that number. The Communications department got some healthy competitive chatter going on between teams in the days leading up to the walk. “Tillery’s team is going down,” said Mark Mirelez, AELS BU lead. “Between T-6 Combs, VIPSAM and ERRC, I know we can stomp LOGCAP’s record and get that Shoe trophy.” “We’re gonna walk all over Logistics and AELS” said Scott Rauer, AOLC lead. “Our RASM, TASM and INL Air Wing teams will not accept defeat.” Dianne Walker, vice president HR chimed in, “Our HR Center of Excellence (COE) is clearing a prime spot on our display shelf for the Shoe trophy we expect to host very soon.” With everyone pushing for the win, it was a day of fierce competition. “Win or lose, the INL Air Wing team had a great time contributing,” said Joe Dunaway, Air Wing lead. “It was a lot of good fun for all, especially as we walked all over Bubba’s team at more than 413 thousand steps total from our locations around the world.” “AOLC put in a stunning performance at more than 234 thousand steps from RASM, TASM and AFM/CFT combined,” said Scott Rauer, AOLC lead. “That’s not including INL Air Wing’s insane count. We totaled 647K!” “Our team AELS Fighting Falcons secured an incredible count of more than 489 thousand steps,” said Mark Mirelez, AELS lead. “We had a blast and hopefully one of our awesome teams secured the ‘Shoes’ trophy.” “Oh, amateurs,” said Rob Tillery, LG4 lead. “With 17 teams walking at Kandahar Airfield, FOB Shorab, FOB Dwyer and Alliance, Texas, LOGCAP totaled more than 605 thousand steps.” DI had teams ranging from only one person who tracked their steps all day to teams of 36 with every 15-minute spot filled. Here are the results! “Looks like Corporate IT snuck in for a surprise win!” said CEO Lou Von Thaer. “What a fantastic triumph, and a truly amazing amount of participation around the globe – rain, snow, sleet or shine!” “It’s great to see us come together as a company and do something fun, healthy and interactive for everyone,” continued Lou. “I look forward to more healthy challenges throughout the year.” Communications will deliver the Shoes trophy to the winning team and take a victory picture. Check out DI’s National Walking Day Challenge Flickr page to look at pictures from the walkers!  ",Public
"  On March 7, DynCorp International’s (DI) Bryan Roberts and Will Imbrie addressed forty civilian and military officers at the National Defense University’s Dwight D. Eisenhower School for National Security and Resource Strategy. Formerly the Industrial College of the Armed Forces, the Eisenhower School provides a Master of Science in National Resource Strategy degree on national strategy and resources for senior military and civilian leaders. The School’s curriculum incorporates public and private expertise and DI was asked to provide private industry input for the school’s Reconstruction Industry and Private Sector Services and Support Seminars. In a half-day program, Roberts and Imbrie lectured the combined classes on the government services industry and DI’s capabilities to support the U.S. government. They subsequently met with the two seminars separately where Roberts reviewed how the private industry can provide support for the U.S. government and Imbrie discussed private sector support for post-conflict reconstruction, drawing on DI programs to illustrate how contractors can help meet national objectives for civilian security, law enforcement, judicial reform, and building governance capacity.",Public
" On the MD Helicopters’ Contractor Logistics Support (MD530 CLS) program at Hamid Karzai International Airport in Kabul, Afghanistan, DynCorp International (DI) personnel observed and mentored an Afghan Air Force (AAF) team load two AMD530 light-attack helicopters into a C-130, a large military transport aircraft. “This is the first time in the program’s history that the Afghans conducted an AMD530 load-out,” said Noel Shorts, MD530 CLS program manager. The Afghan personnel are trainees of the MD530 CLS Maintainer Training program. In addition to maintaining the AAF fleet of AMD530 aircraft, DI trains Afghan Air Force personnel to empower them to become Airframe and Power Plant (A&P) level maintenance mechanics. As part of that training and transition effort, DI team members mentored the AAF personnel in loading and securing the AAF AMD530 helicopters onto an AAF C-130. “We simply observed and made minor recommendations as the Afghans took charge of the load-out procedure,” said MD530 CLS Director of Maintenance Clem Flatt. “The Afghans are extremely motivated and competent. We are very proud of the students’ progress in all facets of helicopter maintenance and operations.” MD530 CLS Maintenance Floor Lead James Hendrick was instrumental in mentoring the AAF maintenance team, advising the AAF mechanics as they ‘tore-down’ the two AMD530 aircraft for shipment on the C-130. James said, “I was able to step back and the Afghan team knew exactly what to do. They followed the maintenance manuals perfectly and took personal pride in doing the job correctly.” “Our program is very proud and honored to work with a tremendous group of Afghans,” said Dale Pacwa, MD530 CLS deputy program manager. “They truly want the best for their nation and that pride is displayed on a daily basis by their dedication and work ethic.”",Public
" Earlier this month, 128 employees on the Afghan National Army/Afghan National Police (ANA/ANP) program in Kabul, Afghanistan were recognized for their five or more years of DynCorp International (DI) employment. “The dedication and loyalty of these 128 employees has been nothing short of amazing,” said David Gillihan, senior program manager. “They have been the absolute key to our success in Afghanistan thus far, and we will rely on them in the future to take our program and DI to the next level.” An awards ceremony was held in Kabul to celebrate the employees’ five-plus year milestone, where certificates of appreciation were presented for their dedicated and loyal service. The average length of time that the employees have worked for DI is 7.5 years, the majority of that time having been spent on ANA/ANP and its predecessor programs in Afghanistan. On the ANA/ANP contracts, DI team members perform dedicated in-depth advising, mentoring, training and program support to assist the Afghan Ministries of Interior and Defense forces in assuming full responsibility of their own security and operational needs. “I am proud of the ANA/ANP team for reaching this amazing milestone,” said Randy Bockenstedt, DI’s Logistics Business Unit lead. “They should be congratulated on their tenacity of service.” ",Public
" DynCorp International is proud to announce its participation in this year’s International Defence Exhibition and Conference (IDEX). The conference is the Middle East and North Africa region’s only international exhibition dedicated to featuring the latest technology across land, sea and air sectors of defense. Over 1,100 regional and international defense manufacturers and contractors will take part in the exhibit. Additionally, key decision makers from the government, military, and defense industries will have the opportunity to discuss potential solutions for the biggest challenges the industry is facing. As a leading global government solutions provider in support of U.S. and allied stability objectives, DynCorp International (DI) has had the pleasure of working to support the UAE since 1993. DI began assisting with maintenance, training, repair and overhaul services for various aviation assets, and still continues aviation support to the UAE military through DynCorp Aerospace Operations (UK) Ltd. (DOAL), a wholly owned subsidiary of DI. Our team of highly skilled technicians, engineers, and management supports many of the various military aircraft and facilities of the UAE military. This year at IDEX, DynCorp International will showcase our expertise in solving clients’ toughest capability challenges. Around the world, our depth of experience enables us to create unique, tailored solutions in aviation, logistics, training, intelligence and operations. IDEX will be held February 19th through February 23rd, 2017 in Abu Dhabi’s National Exhibition Centre. You can visit DI at Capital Suite #5 on the Mezzanine floor.",Public
" As a part of our continued effort to expand our team of qualified and experienced professionals, DynCorp International will be in the Little Rock and Jacksonville, Arkansas areas interviewing potential employees for full-time positions on our new C-130J program at Little Rock Air Force Base. There are three shifts available. DATE & TIME Thursday, February 2nd 9AM – 4PM Friday, February 3rd 9AM – 4PM LOCATION Arkansas Department of Workforce Services 2 Crestview Plaza Jacksonville, AR 72076 501-982-3835   We will be making on-the-spot job offers for the following skill sets: To expedite the process, please be prepared with the following documents: Prior to the event, please also complete the online application on DynCorp International’s website, www.dyn-intl.com/careers. We look forward to meeting you!",Public
" On DynCorp International’s (DI) LOGCAP IV program at Kandahar Air Field, Afghanistan, the Transportation and Material Handling department received special recognition from the Train Advise Assist Command-South, Combined Task Force (CTF) Straight Steel and the U.S. Army. On November 12, 2016, the department was recognized for their outstanding support during the CTF Straight Steel Calugareni unit’s deployment. Presented during the unit’s Transfer of Authority ceremony, the Task Force Commander, LTC Neil Snyder, singled out the department for its unwavering support, expeditious responses to unplanned missions and the professional execution of their task. “We are truly proud of our LOGCAP teammates who continue to delight our customer with their commitment to excellence,” said Rob Tillery, vice president LOGCAP IV. The certificate reads, “For exceptionally meritorious service in your tireless pursuit of excellence and your outstanding commitment to duty. Your diligence and dedication has greatly contributed to the support of Task Force Straight Steel Calugareni and reflects great credit upon yourself, the Train Advise Assist Command-South, CTF Straight Steel Calugareni, and the United States Army.” The Transportation and Material Handling department provides on-base medium and heavy transportation, material handling equipment and heavy vertical handling equipment support to the U.S. military and coalition partners. “The Transportation and Material Handling team continues to impress all they encounter – not only with their breadth of skill but also with their ability to do it safely every day,” said Jeffrey Satterfield, transportation director. In addition to the department’s recognition, DI employee Karan Bam was recognized for his exceptional meritorious service and commitment to duty. Mr. Bam works as a Morale, Welfare and Recreation (MWR) technician in the Kandahar Main Gym and is constantly seeking ways to fulfill DI’s commitment to “Satisfy Our Customer.”",Public
" DynCorp International (DI) director of Flight Training Operations and 23-year USAF fighter pilot, J.R. Rust, recently flew a Canadair CF-5 Freedom Fighter in an aerial demonstration at the Alliance Air Show in Fort Worth, Texas this past October. “I flew in the CF-5 from San Antonio to Alliance and performed some of the aerial demonstration following the USAF Thunderbirds,” said J.R. Rust. “I flew the complete High Show Aerial Demonstration Friday through Sunday around noon time, and flew back to San Antonio after Sunday’s performance. We had great weather, terrific crowds, and it was a pleasure to participate.”  The CF-5 is one of three to have successfully completed the FAA Special Airworthiness Certification and is capable of speeds up to 1.25 Mach. Colonel Jeffrey J.R. Rust has been flying since he was nine years old. Raised in Waring, Texas in the Texas Hill Country, he devoted more than 23 years in the U.S. Air Force as a fighter pilot and commander. A combat veteran of Operation Desert Storm, Southern Watch, Enduring Freedom and Iraqi Freedom, J.R. has amassed more than 7,000 hours of military and civilian flight time in the F-15C, AT-38, F-5, CF-5, T-37 and various civil aircraft, and serves as a current FAA instructor pilot and aerial demonstration pilot. He retired from the U.S. Air Force in 2005 and has since worked in the commercial aerospace and defense industry. Prior to joining the DI team, J.R. served as Lockheed Martin’s program manager providing undergraduate and graduate OCONUS flight training in support of the U.S. government and its allies, specifically helping build the Afghan Air Force. He also served as Jorge Scientific Corporation’s Constant Hawk senior liaison officer for Multi-National Force –Iraq, and served as the program manager for the Alliance Aviation Center of Excellence designed to deliver graduate fighter training to U.S. allies. J.R. holds a Master’s of Science in Strategic Studies from USAF War College and a Master’s of Science in Aeronautical Science from Embry-Riddle Aeronautical University. He has served in Command and leadership positions on the Squadron, Wing, Numbered Air Force, Major Command, Pentagon, and deployed Task Force levels and he is very pleased to be part of the DI team helping build our DI aviation portfolio.",Public
" DynCorp International (DI) hosts its Job Fair January 11-12 at 1455 South Alvernon Way in Tucson, Arizona. The hiring event is for full-time positions on the new A-10C program at Davis-Monthan Air Force Base. DI will make on-the-spot job offers to fill three shifts on the A-10C program. The following skill sets are sought: The Job Fair is open Wednesday, Jan. 11 from 9 a.m. to 5 p.m. and Thursday, Jan. 12 from 9 a.m. to 2 p.m. Interested candidates should complete an online application in advance. The application can be found on the DI website, www.dyn-intl.com/careers. Applicants should bring a resume, their DD214 Copy 4 / Discharge Document (for those who previously served in the U.S. Military), Social Security Card, and Driver’s License or Passport. Come prepared for an interview and possible job offer for opportunities at Davis-Monthan AFB. DynCorp International is a veteran-friendly employer. Team members are service-oriented and provide clients with extensive real-world experience, expeditionary spirit, and innovative thinking. Worldwide Recruiting & Staffing Services LLC, a wholly owned subsidiary of DynCorp International, is the recruiting and staffing provider for all DynCorp International companies. Learn which job/career fairs DI participates in by visiting DI’s career page. For current job listings, visit DynCorp International’s website.",Public
" Members of our Fort Worth Alliance office reached out to the local community in December to participate in the Tarrant Area Food Bank (TAFB) 2016 holiday food drive and gift basket auction. Their efforts yielded the collection of 286 pounds of food and $385 to support men, women, and children in need in Tarrant and 12 neighboring counties west of Dallas-Fort Worth. Community support of this kind exemplifies DI’s values: We Serve, We Care, We Empower, We Perform, We Do the Right Thing. Several Fort Worth-area DI employees spent a three-hour shift volunteering at TAFB in addition to participating in their office food drive. While at TAFB they helped collect, organize, and distribute 5,970 pounds of food which was later used to provide close to 5000 meals to community members in need. Four members of the Supply Chain team donated the contents for the gift basket auction which raised $385 for TAFB. The four gift baskets were themed as Dine-In & Dine-Out, Spa & Massage, Coffee & Tea, and Dog Supplies. For more information on the latest DynCorp International Corporate Responsibility Initiatives from DI employees, visit the Inside DI Blog. The Tarrant Area Food Bank provides food to 300 partner charities. They are the primary source of donated food for hunger-relief charities and feeding programs in 13 North Texas counties. Partner Agencies including soup kitchens, after-school programs, senior centers and other social service centers combine to serve more than 460,000 nutritious meals each week.                        ",Public
" Once again, DynCorp International (DI) was named one of Victory Media’s Military Friendly Employers, making this the 10th year on the list. The list, the 2017 Military Friendly® Employer, by Victory Media, publisher of G.I. Jobs®, STEM JobsSM, and Military Spouse, helps service members and their families find post-military career opportunities. It was published for the first time in 2003 and continues to be a valuable resource for veterans today.  DI’s commitment to hiring military talent remains steadfast. According to DI CEO Lou Von Thaer, recruiting veterans and military spouses is not only the right thing to do, it is the right thing for business. “We recognize the experience and dedication veterans contribute as employees, business partners, and suppliers,” said Von Thaer. “In word and deed, we affirm our corporate belief in the value of veteran suppliers and veteran employees every day by offering opportunities to those who share our commitment to quality and service.” Recipients of the Military Friendly® Employer designation are evaluated from Victory Media’s proprietary survey results and public data sources. For details on the assessment process, visit “New for 2017” on militaryfriendly.com.      “Companies that earned the 2017 Military Friendly® Employer designation have exceptionally strong hiring programs and meaningful jobs for transitioning service members, veterans and spouses,” said Daniel Nichols, a Navy Reserve veteran and Chief Product Officer at Victory Media. “Our Military Friendly® Employers have moved beyond answering ‘why hire military?’ They are truly aligning their jobs and recruiting efforts with Military Friendly® Schools to translate military competencies into civilian careers.” You can read the entire list of 2017 Military Friendly® Employers, including DI, in the December issue of G.I. Jobs® magazine, the January 2017 issue of Military Spouse magazine, and on militaryfriendly.com.   The Military Friendly® Employers list is created each year based on extensive research using public data sources for thousands of federal contractors nationwide, input from military employees, and responses to the proprietary, data-driven Military Friendly® Employers survey from participating companies. The survey is administered for free and is open to companies that have hired veterans in the past 12 months.   Victory Media is a service-disabled, veteran-owned small business. It connects the military community to civilian employment, educational, and entrepreneurial opportunities through its G.I. Jobs®, Military Spouse, Vetrepreneur®, STEM JobsSM and Military Friendly® brands. Learn more about Victory Media at victorymedia.com.   DynCorp International is a leading global services provider offering unique, tailored solutions for an ever-changing world. Built on seven decades of experience as a trusted partner to commercial, government, and military customers, DI provides sophisticated aviation, logistics, training, intelligence, and operational solutions wherever we are needed. DynCorp International is headquartered in McLean, Va. For more information, visit our blogs Inside DI or DI at Work or follow DynCorp International on Twitter.        ",Public
" On September 15, MINUSTAH Police Commander, Brigadier General George-Pierre Monchotte, recognized 12 members of DynCorp International’s (DI) UN police contingent at a ceremony that included the Department of State and U.S. Embassy, MINUSTAH, and DI’s Haiti and Washington staff. UN medals were presented as recognition for those police officers who had completed three or more months in Haiti.  DI has deployed experienced police officers to the UN Mission in Haiti since 2008 to support the Department of State Bureau of International Narcotics and Law Enforcement Affairs’ Criminal Justice Support and CIVPOL Programs. DI’s UN Police Officers (UNPOL) advise and mentor the Haitian National Police (HNP) to assist in establishing institutional capacity for the development of security and rule of law throughout Haiti.",Public
" It’s no secret that heart disease is the No. 1 cause of death in the United States. What is less known is that today’s youth make up the first American generation expected to have a shorter life expectancy than their parents. This is a troubling fact, but the good news is that the American Heart Association (AHA) is committed to reversing this trend by fighting heart disease and stroke. It does so, in part, through annual Heart Walks across the country. This is a cause I believe in. And it’s a fight we can win. That is why I am deeply gratified to serve as this year’s chair of the Greater Washington Heart Walk. To make sure we reach our goal of raising $2.5 million in Washington, I want to encourage other Washington-area companies and executives to get involved – whether that’s through serving on the Executive Committee, investing in this important event or sponsoring teams for the Walk. At my company, DynCorp International (DI), cardiovascular conditions account for our biggest health insurance costs and take a large human toll on the people we care for and depend upon. That’s true for most organizations, which should make involvement in the Heart Walk a natural choice for companies and their corporate responsibility programs. And chances are that companies will find other shared focuses with the AHA. At DI, where almost half of our workforce are veterans, supporting the U.S. military is a top priority. That’s true too for the AHA, through programs and alliances with veterans’ groups. Another goal of the AHA is to reverse the trend of childhood obesity. There are countless reasons to support this objective, but to name just one: doing so will improve the military’s recruiting efforts by fostering future generations of healthy individuals able to have the opportunity to serve. I am challenging my company to “get healthy” this year. The Greater Washington Heart Walk will be our starting point, not just by encouraging people to get more active, but by bringing additional awareness and education concerning heart disease to the attention of our team. At DI, we like to say “We serve today for a better tomorrow.” The work of the AHA is also aimed at securing a better tomorrow. Please consider supporting this important cause by forming a team and joining us on November 5th. Register today at www.GreaterWashingtonHeartWalk.org. Sincerely, Lou Von Thaer CEO, DynCorp International",Public
" The 238 employees on the INL Air Wing program at Patrick AFB in Melbourne, Florida weathered Hurricane Matthew while maintaining continuous SATCOM communications both locally and with the forward country teams during the 36 hour storm duration. “We had a great prep plan – the team really pulled through with implementation,” said Joe Dunaway, Air Wing program manager and BAT lead. “No forward missions were affected in any of our locations around the world and the Florida team survived unscathed. It was a win all around.” Hurricane Matthew hit the Melbourne area with maximum winds of 115 miles per hour and the hurricane eye less than 30 miles off the coast of Florida. The storm traveled up the Eastern U.S. coastline before dissipating into a tropical storm. Several Air Wing employees live on the Florida barrier islands, a mandatory evacuation area. All the Air Wing employees, whether they evacuated or remained, pulled through the storm and are safe and uninjured. “Damage to our facilities was minor considering the force of the storm,” continued Joe. “We were very lucky – had Matthew come on shore it would have been devastating, similar to that of Andrew in 1992.”  ",Public
" In June, DynCorp International (DI) CEO Lou Von Thaer visited the U.S. Department of State’s Global Information Technology Modernization (GITM) Program in Virginia. Under this program, DI provides supply chain support for the refresh, deployment and installation of desktop and server equipment at more than 300 locations around the world. Von Thaer met with employees and presented 17 GITM service awards and 4 DI certificates of appreciation during a ceremony in the warehouse. “I’m happy to be here and I’m very excited about the chance to see what you do first hand,” said Von Thaer. “I don’t have to tell you that you are doing a great job. The State Department knows it, and I know it. You are performing exceptionally well and that is amazing news.” After the presentation, Von Thaer met with Josh Creson, GITM program manager, Sean Crowley, GITM deputy program manager, and Tim Glazar, National Security Solutions senior director, for a tour of the facilities followed by lunch with the group. Photos from the visit can be found on DI’s Flickr album. ",Public
