Text,DocType
dyncorp international di today held ribbon cut ceremony officially open new dynaviation group headquarters bridge street suite huntsville ala dyncorp international proud member huntsville community since say james myles dynaviation senior vice president dyncorp international excite settle new space continue work closely customer locally around world new headquarters confident dynaviation group continue succeed building dis heritage renowned aviation support service provider say jim geisler dyncorp international chief executive officer facility contains square foot office space dis facility team work copt property management stutts general contract modify space meet company business need dynaviation office home di team member dyncorp international dynaviation group offer full spectrum aerospace aviation air operation solution worldwide include operation maintenance sustainment aircraft type dozen country,Public
u air force award dyncorp international di new task order air force contract augmentation program iii afcap provide base operation support service bagram air field baf afghanistan proud able expand extensive work afcap program provide base operation support function bagram air field afghanistan say randy bockenstedt dyncorp international senior vice president dynlogistics part task order di provide personnel necessary support base operation support service united state force afghanistan usfor garrison bagram di team member support operation engineering logistics human resource information technology service competitively award task order one year base period six month option period total contract value million option exercise afcap year indefinite delivery indefinite quantity contract provide worldwide base operating support temporary construction capability u government entity need basis,Public
dyncorp international proud support uso metropolitan washington baltimore uso metro gold sponsor annual award dinner event uso metro large fundraiser year proceeds directly benefit program support military personnel family washington c baltimore md metropolitan area di also sponsor last year annual event top corporate partner uso metro year event take place march crystal gateway marriott arlington va recognize individual exhibit extraordinary dedication support u service member event also feature special salute congressional medal honor recipient uso metropolitan washington baltimore large center charter uso support nearly military member family living area service member travel region local airport uso metro serf ten location deployable mobile uso unit also provide service area military hospital uso metro nonprofit c organization charter congress dedicate serve serve family washington c maryland northern virginia financial support individual organization local community uso metro able fulfill mission help thousand devote volunteer uso metro provide program service include holiday program like turkey troop project uso elf emergency housing food assistance care wound ill injured troop caregiver,Public
dyncorp international proud supporter year tragedy assistance program survivor tap honor guard gala event support family fall take place march national building museum washington c event serf tap primary fundraiser year proceeds directly benefit program support family lose love one serve military support military mission last march di tap sign memorandum agreement provide support family fall di personnel first formal agreement establish private company tap previously make similar agreement branch u military tap work hand hand dis employee assistance program eap provide survivor di employee comfort care comprehensive service program include peer base emotional support case work assistance connection community base care grief trauma resource tragedy assistance program survivor non profit organization offering compassion comfort care thousand family member cop death love one serve military support military mission tap help survive family cope heal aftermath loss variety program include national peer support network annual national survivor seminar good grief camp grief trauma resource toll free hour helpline service free charge family provide generosity private corporation foundation individual,Public
dyncorp international commit hire qualify candidate join di team worldwide recruiting staff service llc wrss wholly own subsidiary dyncorp international provide professional recruiting staff solution dyncorp international family company often receives question regard application process contact recruiter due high number query receive recruiting team unable guarantee direct contact prospective candidate job seeker strongly encourage visit di career site apply listing keep active profile wrss database view dyncorp international job listing interested party view open opportunity via di career site user also complete application create candidate profile share listing may interested check application status set personal alert preference submit application check status create profile di career portal applicant may login time view status application tip use career portal please visit http www dyn intl com career resource tip applicant long typically take hear recruiter ive submit application applicant typically contact select review depend particular job requirement contact time vary look ideal candidate give position ideal candidate join dyncorp international team meet minimum qualification role also highly motivate decisive well prepared patiently commit pursue opportunity di family company service company dyncorp international dedicate employ qualify team member provide customer top quality service solution around world di team member share set core value serve care empower perform right thing maintain positive culture ultimately best serve customer,Public
dyncorp international di recently recognize two team member injured separate attack afghanistan special ceremony january phillip smith mcdonough ga recognize chairman purple star award john spahalski lake city fla recognize chairman valor award work embed police mentor support afghan ministry interior afghan ministry defense program amdp dyncorp international chairman purple star award create honor make extraordinary sacrifice serve dis customer around world medal reflect company core value serve care empower perform right thing dyncorp international chairman valor award present exemplify bravery heroism execution responsibility recognizes voluntarily risk life save attempt save life another person voluntarily make sacrifice heroic manner benefit others amdp contract u army di assist nato training mission afghanistan combine security transition command afghanistan ntm cstc provide training mentor service afghanistan ministry interior afghan national police people work program people like phillip smith john spahalski simple motivation genuine desire make difference world say richard mcevoy dyncorp international senior program director,Public
dyncorp international proud supporter marine corp heritage foundation fund national museum marine corp heritage center di support foundation nearly year marine corp heritage foundation mission preserve exhibit history tradition culture marine corp foundation also promotes support marine corp long term historical research educational activity national museum marine corp open november million visitor museum pay tribute u marine past present future locate next marine corp base quantico va museum situate acre command marine corp university museum contains interactive exhibit feature historical marine artifact educates visitor military branch inception culture value building unique design inspire image flag raiser iwo jima museum honor commitment accomplishment sacrifice marine support recruitment training education retention marine provide public readily accessible platform exploration marine corp history marine corp heritage center conceive convey united state marine corp story center include national museum marine corp semper fidelis memorial park well artifact restoration storage facility site conference center hotel one goal marine corp heritage center along general alfred gray marine corp research center make quantico foremost center study marine corp,Public
dyncorp international di team member ratu rayawa know arthur recently recognize chairman purple star award accomplishment contribution sacrifice serve support di program rayawa one several di personnel injured terrorist attack kabul afghanistan july dyncorp international chairman purple star award one high honor company bestow employee create honor make extraordinary sacrifice serve dis customer around world medal reflect company core value serve care empower perform right thing dedicate personnel serve front line alongside customer one purpose well tomorrow comment michael warren vice president dis employee assistance program award present greenslopes private hospital queensland australia rayawa join ceremony wife child former platoon mate fijian military force well several greenslopes private hospital personnel rayawa join di serve republic fiji military force year serve di afghanistan support u department state do afghanistan civilian advisory support acas program department civilian police civpol contract dos bureau international narcotic law enforcement affair inl acas assist u state department meet goal increase afghanistan overall capability strengthen rule law combat illicit drug trade di also provide support service advisor mentor trainer area rule law counternarcotics include life mission support,Public
dyncorp international team member work support afghanistan national police ministry interior development program amdp recently developed launch software program use afghan ministry interior moi software design aid budget planning analysis amos holts dyncorp international senior advisor mentor played integral role develop software provide hand training moi personnel personnel train data entry respective budget area taught analyze result develop realistic time phase budget honor quite humble able provide tool allows afghan moi well evaluate financial resource develop economically say holts di team design software allow great moi spending transparency also translate dari increase user base hope use new tool moi staff able eventually develop analyze execute financial resource disposal independent di advisor say holts afghanistan national police ministry interior development program amdp di provide executive level mentor instructor training certification field training logistics across afghanistan di executive mentor coach senior afghan official focus leadership management ethical decision make skill mentor leader ministerial level,Public
john gastright senior vice president dyncorp international government relation communication center excellence recently elect professional service council psc board director serve new three year term psc board director set direction association responsible policy oversight professional service council trade association federal professional technical service industry member company provide federal agency various service include information technology engineering logistics facility management operation maintenance consult international development scientific social environmental service join di vice president government affair gastright work u department state serve deputy assistant secretary south central asian affair interagency coordinator afghanistan reconstruction gastright also previously congressional staffer united state house representative united state senate serve six year u navy also police officer charleston c gastright graduate citadel earn two master art degree one national security study u naval war college congressional study catholic university,Public
dyncorp international proud sponsor soccer salam emergency campaign deliver soccer ball winter supply iraqi child family need education peace iraq center epic iraqi child foundation icf goal dream karadah project come together mobilize emergency aid iraqi child family flee islamic state iraq syria isi accord un source estimate million iraqi displace since begin nearly half child soccer salam innovative social medium campaign seek build support vulnerable iraqi child family flee violence salam arabic word peace program organizer hope fill entire boeing soccer ball winter essential include winter blanket sleep bag warm clothing supply benefit iraqi child family need education peace iraq center epic c nonprofit work advance iraq peace development humanitarian advocacy field work epic found u veteran gulf war lead lifesaving advocacy iraq support non governmental organization ngo community chair iraq crisis ngo work group iraq cwg ground iraq epic support educational need aspiration iraqi youth syrian refugee child tent photovoice iraq mission iraqi child foundation assist family community iraq mobilize life change surge love million child orphan violence iraq commit leadership iraqi people serve catalyst mobilize u international partner invest training capacity building iraq non governmental community organization emphasize direct assistance hand hand project goal dream non profit organization seek facilitate development youth violence ridden area world sport education maintain global network volunteer particular focus iraq afghanistan karadah project mission build long term partner mentor relationship individual group iraq afghanistan united state envision world make well equal access idea partner opportunity empower people community solve challenge create destiny sustainability growth innovation build civil stable economically productive community,Public
dyncorp international recently feature bank america merrill lynch leveraged finance conference boca raton fla december james geisler chief executive officer bill kansky chief financial officer brendan burke vice president treasurer participate event kansky deliver presentation company current operating environment recent key contract win opportunity future new business third quarter financial result also discuss financial guidance well dis amend credit facility kept eye towards deleveraging third quarter year paid million debt brings u total million year million date important strategy company continue theme say kansky discuss future opportunity global budget challenge comment di capability perform mission help united state foreign policy national security objective realize discuss key win mention five year potential million contract provide aircraft maintenance logistics support aircraft award october important win u large piece business thats go profitable also weve look expand footprint navy quite time win accomplishes bank america merrill lynch leveraged finance conference take place monday december wednesday december boca raton resort club boca raton fla event attend lead investor senior company executive participant share view reveal win business strategy identify cut edge investment opportunity high yield company participate,Public
part dyncorp international commitment conduct business honestly ethically ethic compliance team recently launch new ethical dilemma discussion series discussion host several di worksites aim create culture di team member openly talk real world ethical dilemma open discussion held group setting propose hypothetical situation di team member may face conduct business team member encourage discus situation may resolve take consideration dis code ethic business conduct core value series discussion employee assist grapple grey area thought provoke part business especially global organization goal encourage employee feel comfortable speak freely collaborate others dilemma face day day work say joe kale dyncorp international chief compliance officer often dilemma isnt one right answer valuable opportunity provide forum discus different perspective realistic situation currently face encounter future dis business ethic compliance program design foster free open atmosphere allows encourages employee make inquiry raise question express work related concern report business ethic violation violation law regulation policy procedure without fear retaliation program consists robust code ethic business conduct connects behavior business practice handbook right thing essential tool help employee make right decision code ethic business conduct translates dis core value serve care empower perform right thing action,Public
october dyncorp international team member globe participate blue jean breast cancer program raise fund benefitting fight breast cancer october raise team member fort worth texas mclean va dubai kuwait afghanistan di team member participate donate day wear jean work entire week money raise directly benefit susan g komen foundation effort breast cancer research education screen treatment program seventy five percent net proceeds raise susan g komen day help support susan g komens research training grant program large public health outreach program woman men face breast cancer remain percent help fund local community affiliate support outreach program susan g komen world large breast cancer organization funding breast cancer research nonprofit provide real time help face disease since found komen fund million research provide almost billion funding screen education treatment psychosocial support program serve million people country worldwide komen found nancy g brinker promise sister susan g komen would end disease claimed suzys life,Public
month november dyncorp international team member mclean va collect new gently use blanket support northern virginia regional commission blanket drive benefit syrian refugee living turkey di team member donate dozen blanket monetary donation throughout month support drive first blanket drive held organize american turkish friendship association partner intercultural study trip turkey give opportunity visit syrian refugee camp ask could help refugee explain need blanket cold winter month group work gather thousand blanket well monetary donation fund raise american turkish friendship association annual dialogue friendship dinner also benefit drive accord un refugee agency government turkey estimate total number syrian refugee turkey million people syrian flee turkey since begin crisis syrian arab republic approximately half refugee child age,Public
dyncorp international team member washington c metropolitan area raise benefit american heart association aha part great washington heart walk event take place national mall november dozen team member participate team dyncorp international great washington heart walk american heart association mission action annual celebration promotes physical activity heart healthy living fun family friendly environment signature fundraise event great washington heart walk hope raise ahas life save mission participant attend heart walk three mile non competitive event one mile survivor route american heart association mission building healthier life free cardiovascular disease stroke goal improve cardiovascular health american percent reduce death cardiovascular disease stroke percent new goal look beyond help people reduce risk heart disease stroke focus help build strong health well quality life american heart association nation old large voluntary organization devote fight cardiovascular disease stroke found six cardiologist organization include million volunteer supporter work tirelessly eliminate disease aha fund innovative research fight strong public health policy provide lifesaving tool information save improve life base dallas texas nationwide organization include local office nearly employee american stroke association create division bring together organization stroke related activity,Public
victory medium publisher g job recognize dyncorp international military friendly organization include military friendly employer list rank th make dis eighth year list accord jim geisler dis ceo former service member account percent dis workforce add former service member essential teammate whose skill knowledge enhance dis business whose strong value ethic ideal fit magazine top military friendly employer ranking base annual survey ass company commitment hire former military recruiting hire effort result policy reserve guard member call active duty presence special recruitment military program though roughly company eligible recognition top two percent list ernst young llp independently test data base upon weighting methodology establish victory medium victory medium found launch g job monthly print magazine website grown year since include number publication website include military friendly stem job military spouse navoba vetrepreneur private veteran own business,Public
dyncorp international team member recently participate three day closeout kaizen event dedicate analyze document formalize standardize di approach program project closeout di team member several center excellence program group leadership take part brainstorm formulate procedure improve company process team produce closeout guidebook toolkit available team member dis program ensure low risk closeout future project talented cross functional team expert do remarkable job analyze improve document incredibly complex process result guidebook toolkit serve company customer well future closeout say ron hayward dyncorp international vice president program management hat go closeout project teammate work tirelessly last several month put important toolkit together,Public
dyncorp international name uso metropolitan washington baltimore uso metro circle star three star level honor award uso metro top corporate partner whose sponsorship directly benefit support program area service member family award present special ceremony uso metro annual star stripe benefit troop held october sheraton pentagon city arlington va di also sponsor event auction annual star stripe benefit troop fundraiser brings together uso metro supporter member business community local military hero local celebrity showcase support u arm force focus every uso metro event support service member family broad spectrum program uso metro provide uso metropolitan washington baltimore large center charter uso utilize ten location deployable mobile uso provide signature uso service nearly military member family living region travel local airport uso metro nonprofit c organization charter congress dedicate serve serve family washington c maryland northern virginia generous financial support individual organization local community uso metro able fulfill mission help thousand devote volunteer uso metro provide program service active duty troop family area military hospital six uso center four uso airport lounge mobile uso signature program service include holiday program like turkey troop project uso elf emergency housing food assistance care wound ill injured troop caregiver,Public
dyncorp international pilot geoffrey craig hunt honor hundred memorial service held tuesday october hunt tragically kill october fly air tanker deployed suppress control wildfire yosemite national park support dis program california department forestry fire protection know cal fire fellow cal fire pilot firefighter first responder join hunt family well di cal fire representative honor life show respect james myles dyncorp international senior vice president dynaviation spoke bravery first responder specialized skill require cal fire pilot know craig hunt volunteer come fly cal fire want make difference say myles fought fire flew way live life full think others regret hunt san jose calif u military veteran proud history service others serve u navy p pilot serve reserve year support dis cal fire program year craig call professor value member di team greatly miss say jeffrey cavarra dyncorp international program director hunt earn master degree business university southern california master biochemistry university santa cruz serve chemistry teacher season university santa cruz love fly golfing fishing hike bird watch scuba dive math science teach dog survive wife sally keenan hunt two daughter sarah hunt lauterbach nancy hunt two brother one sister father dyncorp international work cal fire since help suppress control wild land fire california part program di fly maintains grumman fire retardant air tanker ov aircraft fully maintains service civilian uh h super huey helicopter flown cal fire pilot operating across california aircraft reach fire within minute ov aircraft fly fire direct air tanker helicopter critical area retardant water drop retardant use slow retard spread fire slurry mix consist chemical salt compound water clay gum thicken agent color agent cal fire aircraft strategically locate throughout state airbases helicopter base high fire activity cal fire may move aircraft well provide statewide air support department firefighter fire engine aircraft respond average wild land fire year fire burn acre annually,Public
lord david richards former head united kingdom arm force chair dyncorp international uk advisory board di launch uk subsidiary earlier year gen richards comment year dyncorp international held excellent record support military particularly united state live challenge time di excite new provider uk market say richards look forward contribute company success james geisler dyncorp international interim chief executive officer pleased general richards join dis uk advisory board gen richards experience uk arm force invaluable dis future business region say geisler new board also include former maj gen ian copeland dis uk manage director adviser former maj gen tim tyler board role focus uk arm force ensure dis worldwide experience fully focus uk particular requirement circumstance dyncorp international uk capability include aviation maintenance logistics training intelligence operational support solution di provide service uk ministry defence year service include facility management maintenance repair overhaul logistics site operation training mentor,Public
dyncorp international senior information technology security analyst helen broughton recently feature speaker texas lawyer technology summit take place september belo mansion pavilion dallas texas broughton participate panel information governance big data world discussion present national institute standard technology nist key secure information management nist federal technology agency work industry develop apply technology measurement standard broughton one people country hold certification information security management cism information system audit cisa responsibility di include review security risk compliance information governance ediscovery prior serve di work stlegal senior ediscovery project manager hold bachelor business administration texas law degree southern methodist university texas lawyer technology summit present session best technology practice gear toward house counsel legal technology officer cut edge litigator law firm litigation support staff live hour continue legal education cle program provide attendee insight practical advice lead technology expert manage caseload cost effective way,Public
dyncorp international team member fort worth texas raise benefit american heart association aha part tarrant county heart walk event take place fort worth stockyard september team member participate team dyncorp international alliance team proud able support ahas mission spread heart health awareness say chanel mann dyncorp international internal communication manager heart walk three mile non competitive event one mile survivor route di team member locate immediate tarrant county region unable attend heart walk event form virtual walk team something heart healthy local area di also participate great washington c heart walk november invite di team around world join american heart association mission building healthier life free cardiovascular disease stroke goal improve cardiovascular health american percent reduce death cardiovascular disease stroke percent new goal look beyond help people reduce risk heart disease stroke focus help build strong health well quality life american heart association nation old large voluntary organization devote fight cardiovascular disease stroke found six cardiologist organization include million volunteer supporter work tirelessly eliminate disease aha fund innovative research fight strong public health policy provide lifesaving tool information save improve life base dallas texas nationwide organization include local office nearly employee american stroke association create division bring together organization stroke related activity,Public
unauthorized individual organization sometimes fraudulently use dyncorp international brand attempt solicit fee potential job seeker promising placement position di family company look join di team please read keep information handy pursue position di scammer advertise job legitimate employer would job board advertisement important sign look identify post may falsify contact regard fraudulent employment proposal di encourages candidate alert local law enforcement agency police authority federal trade commission also reporting service website target recruiting scam,Public
dyncorp international employee donate clothes shoe blanket serviceable item local community afghanistan effort call operation donation work partnership international security assistance force isaf team bulgaria australia seven large box donation collect distribute humanitarian assistance effort addition many year conflict afghan citizen affected natural disaster include flood earthquake say clara butterfield dyncorp international project control specialist initiator operation donation compel find way help get great turnout team member di team member continue collect donate supply blanket especially winter approach afghanistan operation donation coordinate execute di team member work support logistics civil augmentation program logcap afghanistan di team member collect donation billeting office inventoried packed distribution work bulgarian australian personnel item store transport afghan national army local community need dyncorp international support u coalition troop overseas logcap iv contract di team member provide exist base operation maintenance support include facility management electrical power water sewage waste management laundry operation food service transportation motor pool operation well construction service site,Public
dyncorp international director security operation timothy bartels recently honor service member patriot award office secretary defense employer support guard reserve esgr bartels nominate colleague trenton dugan dyncorp international security administrator tim amaze manager work straight forward communication action immediately upon return july one year military duty knew di need recognize award designate specifically supervisor even though company whole support comment dugan moment return duty tim support action look see experience military could benefit company whole multiple time place order last anywhere week year time di always offer help way even provide resource work short period time remotely company almost three year great support often found many employer continued dugan employee serve national guard reserve spouse guard reserve member may nominate individual supervisor boss support provide directly nominate service member family patriot award reflect effort make support citizen warrior wide range measure include flexible schedule time prior deployment care family grant leaf absence need patriot award award individual supervisor entire staff organization whole individual may nominate many supervisor would like receive patriot award certificate accompany lapel pin recognize employer support guard reserve employee esgr grant series department defense dod award many award progressive nature building upon previous example employer must least one supervisor representative honor patriot award must sign statement support eligible consideration beyond award recognize supportive employer vital esgrs mission esgrs state committee actively promote award key element further employer support strengthen relationship service member employer dod award honor sacrifice make many employer year year,Public
dyncorp international name finalist great tarrant business ethic award award ceremony held september award honor company demonstrate firm commitment ethical business practice everyday operation management philosophy response crisis challenge award present society financial service professional neeley school business texas christian university financial planning association tarrant county texas finalist di among group company demonstrate commitment high ethical standard corporate responsibility way deal customer employee supplier public large di commit conduct business honestly ethically accordance best practice applicable law u country operate dis team member world guide time high standard integrity whether deal customer co worker others dis business ethic compliance program design foster free open atmosphere allows encourages employee make inquiry raise question express work related concern report business ethic violation violation law regulation policy procedure without fear retaliation program consists robust code ethic business conduct connects behavior business practice handbook right thing essential tool help employee make right decision every action decision di base upon company value core di star dis code ethic business conduct translates value action every day everything team member di personnel train broad range topic provide knowledge need compliant ensure understand personal responsibility meet dis high business ethic standard dis ethic compliance team provide employee several tool help communicate importance conduct business ethical way possible tool include,Public
dyncorp international recognize military training technology top simulation training company list third consecutive year di receive honor top simulation training company list include organization world make significant impact military training industry specialized technology service training program allow u airman marine sailor soldier coast guardsman train rehearse mission theater prepare deployment home station dyncorp international provide wide spectrum live constructive training solution customer world say mel booker dyncorp international vice president national security solution strive develop new innovative solution best serve international domestic program military training technology focus issue related training prepare arm force coverage include simulation model system interactive visual display distribute learn courseware operational field training outsource training pyrotechnic training aircraft vehicle platform field range military training technology cover aspect military readiness service u arm force di provide wide spectrum live virtual training meet need international domestic government include successfully deliver training training support service information technology solution law enforcement rule law anti corruption disaster response new equipment safety security sector reform information gathering civil government di developed innovative solution training delivery partner nation military personnel operating remote location help train nasa astronaut aircraft maintenance work international security assistance force isaf train afghan security force enable coalition troop drawdown develops delivers cut edge courseware elicitation document exploitation domex training,Public
fourth year row dyncorp international proudly sponsor international stability operation association isoa annual summit two half day event take place national press club washington c october dyncorp international platinum sponsor year event member isoa since summit isoas flagship conference annually brings together policymakers industry leader implementers expert stabilization humanitarian aid development community agenda include presentation discussion policy movement lesson learn tool success attendee also hear engage keynote speaker participate interactive workshop explore dynamic exhibit hall representative organization across world international stability operation association isoa global partnership private sector nongovernmental organization provide critical service fragile environment worldwide isoa work every day build serve represent network organization provide diverse member service publication event communication engagement isoa also build partnership across sector enhance effectiveness stability peace development effort across globe,Public
help aid military personnel search job dyncorp international career site military skill translator add help identify civilian job align candidate military specialty skill dyncorp international value experience veteran bring global program military skill translator great tool candidate find opportunity qualify say kwan reid recruiting director worldwide recruiting staff service llc wrss dyncorp international recruiting subsidiary military com nation large military veteran online membership organization business unit monster worldwide inc partner create military skill translator online tool design military personnel transition civilian job market job search military personnel difficult candidate unaware civilian career best compliment skill set language terminology also often differ within military civilian field translator convert military specialty civilian occupation identifies open opportunity within organization would best match user qualification wrss wholly own subsidiary dyncorp international provide professional recruiting staff solution dyncorp international family company wrss always search right candidate join di team information open opportunity join di team visit http www dyn intl com career overview,Public
second consecutive year dyncorp international recognize u veteran magazine usvm list top veteran friendly company top supplier diversity program part best best evaluation usvm poll hundred u fortune company review employer initiative government agency educational institution found veteran today employee thousand veteran partner veteran own business bring customer best service possible say james geisler dyncorp international interim ceo veteran entrepreneurial assume high level trust theyre resilient say mona lisa faris president publisher u veteran magazine magazine create support troop usvm proud recognize business also make veteran priority list compile market research independent research diversity conference participation survey response perform diversitycomms agent affiliate year company institution participate usvms goal open employment business supplier opportunity within federal government corporate america veteran transition service member disabled veteran spouse veteran business owner usvm publish diversitycomm whose mission promote advancement aspect business employment ensure equal opportunity year experience specialize diversity inclusion dedicate inform educate employ provide equal opportunity within u order create diverse workplace,Public
part ongoing wellness initiative dyncorp international partner american heart association aha form team dyncorp international participate year heart walk tarrant county texas washington c event promote physical activity heart healthy living fun family friendly walk fort worth stockyard national mall event di aim raise market benefit aha di team member locate tarrant county great washington region unable attend heart walk event form virtual walk team instead something heart healthy community tarrant county heart walk event held september three mile non competitive event one mile survivor route support di team event click great washington region heart walk take place november expect raise million aha mission expect walker participate company organization friend family support di team event click heart walk american heart association premiere fundraise event save life u number one number three killer heart disease stroke information event visit tarrantcountyheartwalk org www greaterwashingtonheartwalk org february di recognize gold level recipient ahas fit friendly worksites recognition program worksites throughout nation qualify make health wellness employee priority di recognize gold level fit friendly worksite american heart association heart life initiative offering employee physical activity support provide increase healthy eat option worksite promote wellness culture implement least nine criterion outline aha area physical activity nutrition culture american heart association large voluntary health organization work prevent treat defeat heart disease stroke cardiovascular disease disease nation number one number four killer claim american life year,Public
defense news list dyncorp international top list rank accord defense revenue figure dis total defense revenue billion make percent company total revenue year data top list come information defense news solicit company company annual report defense news staff research several key contract win contribute dis success capitalize experience contract field team cft program di support continuously since inception di award contract continue provide aviation maintenance support solomon md support u navy army field maintenance afm contract di award regional aviation sustainment maintenance west region rasm w theater aviation sustainment manager oconus tasm region also within dynaviation group di award new subcontract provide multi sensor aerial intelligence surveillance reconnaissance maisr operation sustainment contractor logistics support afghanistan value million contract obtain strategic partnership form sierra nevada corporation defense news provide global defense community late news analysis defense program policy business technology bureau reporter around world weekly newspaper circulates top leader decision maker north america europe asia middle east,Public
dyncorp international team member volunteer time saturday august uso metropolitan washington baltimore uso metro event support operation back school program uso metro operation back school program provide backpack complete school supply thousand school age child special event fort belvoir fort meade di proudly support program since di team member help set station uso warrior family center fort belvoir uso center fort meade local military child complete educational station base school subject include math geography science history art participant receive report card stamp complete station complete present report card exchange backpack school supply get ready upcoming school year child family also enjoy snack music part event location family attend event uso metro operation back school program held annually benefit local military child prepare upcoming school year operation back school fun one day program held fort belvoir va fort meade md military kid age participate activity incorporate core subject reading math science history art complete educational activity child receives backpack complete new school supply uso metropolitan washington baltimore large center charter uso ten location deployable mobile uso provide signature uso service nearly military member family living region travel local airport uso metro nonprofit c organization charter congress dedicate serve serve family washington c maryland northern virginia generous financial support individual organization local community uso metro able fulfill mission help thousand devote volunteer uso metro provide program service active duty troop family area military hospital six uso center four uso airport lounge mobile uso signature program service include holiday program like turkey troop project uso elf emergency housing food assistance care wound ill injured troop caregiver,Public
heel independence day dyncorp international team member fort worth texas kept patriotic spirit go month participate decoration contest raise donation dallas fort worth uso uso center dallas fort worth international airport recently report percent drop donation use gift packet however number military member passing center nearly last year remain steady di team member rally gather need donation di employee form team decorate donation box collect item travel size snack single serve chip single serve peanut snack cracker trial size toiletry dozen donation collect deliver uso center replenish inventory main uso center available use troop family locate terminal b gate dallas fort worth international airport center amenity include caf area tv lounge computer cell phone use play area xbox area sleep room reading room also small lounge locate terminal gate uso dallas fort worth open june serve military community non profit organization uso serf support personnel branch military family service provide uso dfw free guest make possible generosity north texas community uso private nonprofit non partisan organization whose mission support troop provide morale welfare recreation type service men woman uniform,Public
